id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
2316202,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,ba5756a9-0b2f-477c-824c-c73a620c2eae,UCSCRMIC0915522,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. Pawelek",2013,,,,,,"R. Morgan",915522,1991-06-22,,1991,6,22,173,,6/22/91,"collected from flower of Monardella sinuata subsp. nigrescens","Sandhill chaparral",,,,,,,,,"Monardella sinuata subsp. nigrescens",,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Mt. Hermon Bypass",,37.056978,-122.048777,,253,,"cml (2018-01-07 17:03:02)",,"georef batch tool 2018-01-07","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:10:31",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",40a83d42-d883-48ba-a13e-2f2bd934bd51,https://ecdysis.org/collections/individual/index.php?occid=2316202
2349814,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,01ccc2f8-32b7-4159-b0b1-b1d32177e94a,UCSCRMIC0945182,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. Pawelek",2013,,,,,,"R. Morgan",945182,1994-06-21,,1994,6,21,172,,6/21/94,"collected from bud of Monardella sp.","Sandhill chaparral",,,,,,,,,"Monardella sp.",,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Quail Hollow Park",,37.081908,-122.059276,,271,,"cml (2018-01-06 22:24:57)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-05-23 10:49:35",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",2979d823-9f0f-428c-853b-9943c9300dee,https://ecdysis.org/collections/individual/index.php?occid=2349814
2349815,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,505baf43-29ec-4d42-897c-85dd638c0cdc,UCSCRMIC0945183,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. Pawelek",2013,,,,,,"R. Morgan",945183,1994-06-21,,1994,6,21,172,,6/21/94,"hunting low","Sandhill chaparral",,,,,,,,,none,,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Quail Hollow Park",,37.081908,-122.059276,,271,,"cml (2018-01-06 22:24:57)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-05-23 10:48:05",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",63fe270a-d087-4359-b06d-1df0c4923d2b,https://ecdysis.org/collections/individual/index.php?occid=2349815
2349816,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,29a6e9ea-4edc-4b33-8014-486177f0313a,UCSCRMIC0945184,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. Pawelek",2013,,,,,,"R. Morgan",945184,1994-06-21,,1994,6,21,172,,6/21/94,"collected from flower of Monardella sinuata subsp. nigrescens","Sandhill chaparral",,,,,,,,,"Monardella sinuata subsp. nigrescens",,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Quail Hollow Park",,37.081908,-122.059276,,271,,"cml (2018-01-06 22:24:57)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-05-23 10:46:55",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",ae32920e-4df3-42f3-b2e4-223535928e6c,https://ecdysis.org/collections/individual/index.php?occid=2349816
2349817,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,0e6d96d3-994e-440c-a02c-8da4922d873e,UCSCRMIC0945185,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. Pawelek",2013,,,,,,"R. Morgan",945185,1994-06-21,,1994,6,21,172,,6/21/94,"collected from flower of Monardella sinuata subsp. nigrescens","Sandhill chaparral",,,,,,,,,"Monardella sinuata subsp. nigrescens",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Quail Hollow Park",,37.081908,-122.059276,,271,,"cml (2018-01-06 22:24:57)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-05-23 10:45:01",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",bb5e2ac9-be5e-46db-af29-f788a364cbf9,https://ecdysis.org/collections/individual/index.php?occid=2349817
2358688,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,195ca27e-2de7-4c29-bbf9-ea365a79d46d,UCSCRMIC0953715,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",953715,1995-06-12,,1995,6,12,163,,6/12/95,"collected from flower of Eriodictyon californicum",Chaparral,,,,,,,,,"Eriodictyon californicum",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Eagle Rock",,37.145907,-122.197842,,359,,"cml (2018-01-06 22:17:57)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:38:44",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",87245547-97e2-4950-b71f-72c7a7870995,https://ecdysis.org/collections/individual/index.php?occid=2358688
2359013,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,0dc761c1-d9ab-420a-8509-8e457ba556bc,UCSCRMIC0954040,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. Pawelek",2013,,,,,,"R. Morgan",954040,1995-06-26,,1995,6,26,177,,6/26/95,"collected from flower of Monardella sinuata subsp. nigrescens","Sandhill chaparral",,,,,,,,,"Monardella sinuata subsp. nigrescens",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Lonestar Area A",,37.065232,-122.052923,,397,,"cml (2018-01-07 15:42:59)",,"georef batch tool 2018-01-07","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:25:47",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",d9f916d5-f1a1-4984-9794-73d9c55cc5e1,https://ecdysis.org/collections/individual/index.php?occid=2359013
2359014,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,703b7784-e3a9-4fdb-b7ab-7c89b3bbbde1,UCSCRMIC0954041,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. Pawelek",2013,,,,,,"R. Morgan",954041,1995-06-26,,1995,6,26,177,,6/26/95,"collected from flower of Monardella sinuata subsp. nigrescens","Sandhill chaparral",,,,,,,,,"Monardella sinuata subsp. nigrescens",,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Lonestar Area A",,37.065232,-122.052923,,397,,"cml (2018-01-07 15:42:59)",,"georef batch tool 2018-01-07","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:06:27",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",cc557254-0608-4e93-a9ac-28b83474df6c,https://ecdysis.org/collections/individual/index.php?occid=2359014
2359015,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,b4dcc3ba-a910-4bca-8c2b-eead5423c268,UCSCRMIC0954042,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. Pawelek",2013,,,,,,"R. Morgan",954042,1995-06-26,,1995,6,26,177,,6/26/95,"collected from flower of Monardella sinuata subsp. nigrescens","Sandhill chaparral",,,,,,,,,"Monardella sinuata subsp. nigrescens",,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Lonestar Area A",,37.065232,-122.052923,,397,,"cml (2018-01-07 15:42:59)",,"georef batch tool 2018-01-07","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:09:24",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",c4927147-bcac-4cae-b38d-5c23526ad522,https://ecdysis.org/collections/individual/index.php?occid=2359015
2367612,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,6d06c20a-8ba8-45db-b81b-7e41dd7db8f4,UCSCRMIC0962480,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis zonalis",237532,"Cresson, 1879",Calliopsis,,zonalis,,,,,Species,"J. Pawelek",,,,,,,"R. Morgan",962480,1996-06-02,,1996,6,2,154,,6/2/96,"collected from flower of Monardella sinuata subsp. nigrescens","Sandhill chaparral",,,,,,,,,"Monardella sinuata subsp. nigrescens",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"South Ridge",,37.070029,-122.064824,,270,,"cml (2018-01-06 22:06:35)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:05:18",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",0ffc3b6a-33c6-4088-8556-60206ee44eae,https://ecdysis.org/collections/individual/index.php?occid=2367612
