coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
467588,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:4c124742-3124-47da-a15c-dba98f13ef4e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467588,en
467589,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp66918407447145189561att_1649374341_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:92f04ba3-c138-4ea9-b869-eca8579de5d5,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467589,en
467590,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp66918407447145189561att_1649421104_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:6ae262a5-c71f-4094-8463-9cae7f04c348,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467590,en
467591,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp66918407447145189561att_1649381639_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:0e6c04b7-79ad-4589-a41d-213b119dbbc1,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467591,en
467592,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:6c881291-d5ef-4ded-9b8b-2220485e2f15,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467592,en
467593,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp66918407447145189561att_1649352181_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:9995a8df-3b70-4cb8-a54a-ec1f42c19c53,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467593,en
467594,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:ad16b514-ff6f-45f6-a454-81a9269f096d,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467594,en
467595,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp66918407447145189561att_1649341955_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:7cc8a41c-13cd-44e5-abfc-a4ad82537791,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467595,en
467596,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp66918407447145189561att_1649414404_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:dc982e40-5199-4d8e-b45b-4a80167c0bf4,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467596,en
467597,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66918407447145189561.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:59a61e7f-52af-442a-bddc-257ef4f730db,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467597,en
467598,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp68666988394651762792.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp68666988394651762792.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp68666988394651762792att_1649456384_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp68666988394651762792.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:29627ea5-d212-4c16-b41f-06b10671aebc,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467598,en
467599,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp61287996364457112738att_1649389141_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:06d7c44b-b6d3-4f63-9a66-96b86ddeb522,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467599,en
467600,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp61287996364457112738att_1649440067_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:02a05b02-7cad-477e-a213-23417385f8cc,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467600,en
467601,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp61287996364457112738att_1649435960_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:46cfefa3-ec51-4bf6-98d0-39d092f1625c,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467601,en
467602,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61287996364457112738.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:48088256-c26c-4fa6-9537-8f46c5bcb331,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467602,en
467603,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6346763529091267958.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6346763529091267958.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6346763529091267958.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6346763529091267958.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:63dd016b-f97f-4a83-abe4-60257cdc904b,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467603,en
467604,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6346763529091267958.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6346763529091267958.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp6346763529091267958att_1649415199_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6346763529091267958.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:23676ce3-fd44-43fe-9f6c-1715bb82b902,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467604,en
467605,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:63de83b8-cd8e-4c96-ba3d-af50df709a91,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467605,en
467606,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp62289121754722165079att_1649374371_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:2be31244-2948-4184-af21-d54bd03dd629,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467606,en
467607,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:b5a18190-62d1-41bb-b7f9-35a098d2752f,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467607,en
467608,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:d8ea6383-3d69-4e27-89f1-89c4f546ebac,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467608,en
467609,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62289121754722165079.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:de68be82-78f5-426e-bfe5-0f832265275e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467609,en
467610,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp6710027480384045291att_1649443151_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:f47a0b58-c19b-4464-abc7-9dadbb81d161,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467610,en
467611,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp6710027480384045291att_1649422093_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:dc966046-ba54-41b5-8d87-d7f0c932bccc,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467611,en
467612,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp6710027480384045291att_1649411059_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:750ad9bc-ea27-41da-9741-76d264db948a,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467612,en
467613,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp6710027480384045291att_1649417234_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6710027480384045291.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:30f79be4-8603-47e5-86fd-f2877807c4ef,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467613,en
467614,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65276203270438743100.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65276203270438743100.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65276203270438743100.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65276203270438743100.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:9d42de05-acd5-40aa-8c4b-958f7d0e6d5e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467614,en
467615,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65276203270438743100.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65276203270438743100.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65276203270438743100.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65276203270438743100.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:14513d8f-9d70-41bd-b72a-4b38c0d80847,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467615,en
467616,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61208136076269938557.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61208136076269938557.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61208136076269938557.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61208136076269938557.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:339caa6b-fd0b-4311-81ad-ea8475e1b788,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=467616,en
