coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
1079232,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,1d9f6b0d-c9b7-4692-83ec-3bba3167d9d3,"2023-06-20 14:31:37"
1079233,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,21e8092d-bdbe-470c-8ae0-97639482e396,"2023-06-20 14:31:37"
1079234,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,b605ef61-04fb-4e0f-8f5d-573be0bf5d71,"2023-06-20 14:31:37"
1079235,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,836fba5b-cb25-4c2f-9ded-e29763c131f4,"2023-06-20 14:31:37"
1079236,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,d41ae33b-404f-4381-809f-3bcdb59d5ecf,"2023-06-20 14:31:37"
1079237,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,8559d583-0074-4154-84c3-6af3fc80e716,"2023-06-20 14:31:37"
1079238,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,fde99161-4068-4c48-bcd9-3ef93f8426c5,"2023-06-20 14:31:37"
1079239,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,f0a827c3-4680-4f55-9806-1d6edb3f300b,"2023-06-20 14:31:37"
1079240,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,128c86b2-e328-45a9-8fd0-22cfb56b971b,"2023-06-20 14:31:37"
1079241,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,0d9f47dc-d800-4c41-bf4c-a02563aa2109,"2023-06-20 14:31:37"
1079242,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,dd74cd96-955f-48b3-9c87-7de7ebb6cf4b,"2023-06-20 14:31:37"
1079243,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,e31adcae-e709-42a3-8921-b59b69d3308a,"2023-06-20 14:31:37"
1079244,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,ae649e01-3ea9-4ce2-b8c9-be219f7c0bad,"2023-06-20 14:31:37"
1079268,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,2bd4daa4-36e3-45a1-88b0-c68293fd1802,"2023-06-20 14:31:37"
1079269,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,5453f268-6bea-4746-b41f-f343705f7373,"2023-06-20 14:31:37"
1079270,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,50e13718-a931-4a9f-9b59-71f2d75212b5,"2023-06-20 14:31:37"
1079271,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,a04c7247-b1fe-4462-8624-ce37926b0c25,"2023-06-20 14:31:37"
1079272,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,f1f35ff0-b87e-4d69-b2c8-49dbd62419dd,"2023-06-20 14:31:37"
1079273,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,134c4cb3-ac35-4521-83c7-94fa22010873,"2023-06-20 14:31:37"
1079274,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,488fd4cf-fa91-4e57-931b-fd362bfb6c8c,"2023-06-20 14:31:37"
1079275,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,ef96f7f4-b16e-44dc-b502-e7c893b9829f,"2023-06-20 14:31:37"
1079276,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,8eb08362-c142-4952-afc4-f02ad3b4c00a,"2023-06-20 14:31:37"
1079277,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,8685d16e-8604-41eb-ae2f-7113ff841fd2,"2023-06-20 14:31:37"
1079278,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,73b3bf23-a1eb-4ffa-a392-c004cb39eb34,"2023-06-20 14:31:37"
1079279,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,643aa9d5-954a-4af3-be9a-589cd64b0d3a,"2023-06-20 14:31:37"
1079280,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,67531e33-42a7-44fc-8d6b-87dc34b2eb39,"2023-06-20 14:31:37"
1079281,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,7ac39ef7-1a83-4ff7-9172-0a2dc8401d9d,"2023-06-20 14:31:37"
1079282,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,db5810ba-4df3-463d-8a05-1db7c4fd6b3a,"2023-06-20 14:31:37"
1079283,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,98e31a72-5e25-4f21-ae30-d3d597961b05,"2023-06-20 14:31:37"
1079284,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,e28b42a6-59d5-427f-bf0a-48a6361ab258,"2023-06-20 14:31:37"
1079285,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,7631ab6a-41da-4461-b05d-28e5f46a699b,"2023-06-20 14:31:37"
1079286,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,c9e9ac76-f559-461e-9daa-f6a09b867ea0,"2023-06-20 14:31:37"
1079287,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,fd9fdb75-5297-45ff-8004-d94cbc3fd755,"2023-06-20 14:31:37"
1079288,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,1ae2eff5-4522-41b5-afb7-1e0c96b2a874,"2023-06-20 14:31:37"
1079289,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,2da9844d-8eed-4c5b-9818-3fcf49974609,"2023-06-20 14:31:37"
1079290,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,b3514263-f748-450b-a208-49a4048dad07,"2023-06-20 14:31:37"
1079291,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,18d8c59e-baa3-4fe1-a3ef-f11318d9d28f,"2023-06-20 14:31:37"
1079292,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,f6193690-5965-4697-a048-497d0acc3f36,"2023-06-20 14:31:37"
1079293,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,c3e62644-e9ae-411b-909e-da2ef2b1c7f6,"2023-06-20 14:31:37"
1079294,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,6212e7c3-6d62-4e96-8917-de7465f33fca,"2023-06-20 14:31:37"
1079295,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,97bb5d72-9938-4050-b864-21771b84c75e,"2023-06-20 14:31:37"
1079296,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,b6781984-e3c9-4552-865f-d828febab791,"2023-06-20 14:31:37"
1079297,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,f14f1827-d502-40f1-932d-221ede1171da,"2023-06-20 14:31:37"
1079298,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,87e38445-7e95-44c1-9881-30930cf66763,"2023-06-20 14:31:37"
1079299,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,17caa73a-bdca-44a4-82cb-d0520e050779,"2023-06-20 14:31:37"
1079300,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,07887130-6b7f-4b67-9db6-5897852daf56,"2023-06-20 14:31:37"
1079301,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,00b0bde5-2e84-492d-8836-0e9571cc7b8a,"2023-06-20 14:31:37"
1079302,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,a2a4880f-dac9-45d8-b7c7-36c7c1ddade8,"2023-06-20 14:31:37"
1079303,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,1d09602d-6b0b-4d68-87e8-fe3b4e83dd87,"2023-06-20 14:31:37"
1079304,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,fa0a6874-6e4d-4ae2-91a9-0375e1d332eb,"2023-06-20 14:31:37"
1079305,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,c6530609-f988-4fed-a35a-781cd4c3a927,"2023-06-20 14:31:37"
1079306,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,feece3e9-6b92-44a6-b045-55bd70a8fc26,"2023-06-20 14:31:37"
1079307,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,e90fdac0-77d7-45cd-8469-2e1bdb310f5f,"2023-06-20 14:31:37"
1079308,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,b6ef6bc8-7f13-40a5-ae04-57dc404644d1,"2023-06-20 14:31:37"
1079309,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,a2dd1793-91e1-4ce3-aa02-6c0a0e2cb1b2,"2023-06-20 14:31:37"
1079310,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,c27915f7-139b-486f-a17b-b6cc70803c54,"2023-06-20 14:31:37"
1079311,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,a62b7dfe-6906-490f-9221-d4d723494f12,"2023-06-20 14:31:37"
1079312,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,cc9917ec-1c11-4a2e-a066-2a06aca7a4f6,"2023-06-20 14:31:37"
1079313,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,67f2c7e7-827d-4454-8611-fc10e75f1eee,"2023-06-20 14:31:37"
1079314,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,441c76c8-f7c4-4ceb-820b-f8c59c311eb2,"2023-06-20 14:31:37"
1079315,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,08785057-fae8-4d81-8d45-42127e7131db,"2023-06-20 14:31:37"
1079316,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,7a277b2e-39a6-4a68-99a2-0962613edb61,"2023-06-20 14:31:37"
1079317,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,766b7910-b02a-4b50-9267-3944c7119796,"2023-06-20 14:31:37"
1079318,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,1adfed46-b76d-4ad3-a241-61578332a46b,"2023-06-20 14:31:37"
1079319,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,751016a2-fb63-4fad-990c-4a28b2ac8a50,"2023-06-20 14:31:37"
1079320,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,84df0a6c-1a23-4d88-a48e-76b481da50e2,"2023-06-20 14:31:37"
1079321,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,41334dd7-acae-4912-918d-2fbe7e3dafe5,"2023-06-20 14:31:37"
1079322,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,f31cf7e0-b4b0-494a-8465-93f9926b5c80,"2023-06-20 14:31:37"
1079323,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,fdaa2623-a108-47c4-9b0f-925d36be38bc,"2023-06-20 14:31:37"
1079324,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,c15b920c-6c8b-4718-a233-a15cafad73a2,"2023-06-20 14:31:37"
1079325,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,b6019653-2bfb-42b7-975a-971b937c9d18,"2023-06-20 14:31:37"
1079326,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,3a1a0c75-5eca-4176-ada3-ccdca784df00,"2023-06-20 14:31:37"
1079327,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,f2a75051-0658-41d2-bc04-0c403cce8d46,"2023-06-20 14:31:37"
1079328,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,9ff6340b-0d14-4061-8eff-650dffdcce51,"2023-06-20 14:31:37"
1079329,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,ea186442-e2f6-4f9e-9e83-f403dd7d380c,"2023-06-20 14:31:37"
1079330,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,3f8c093c-5bd8-4152-9c19-a90d09a08028,"2023-06-20 14:31:37"
1079331,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,deccda3c-c6b0-499a-b010-3886fb768d8c,"2023-06-20 14:31:37"
1079332,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,70eedfad-4e6b-4666-8832-1ed072dccd1e,"2023-06-20 14:31:37"
1079333,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,3d1625d7-5134-4722-8274-aca61f782c96,"2023-06-20 14:31:37"
1079334,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,aa8b068a-456d-46b1-8d49-7e650bf9e894,"2023-06-20 14:31:37"
1079335,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,cfbadff4-d340-4d39-bece-929c0b69685f,"2023-06-20 14:31:37"
1079336,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,d26d4730-1b0f-4c6f-88b2-57720ca479a8,"2023-06-20 14:31:37"
1079337,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,e22f298b-07e0-47e3-ae42-8a56c66036d7,"2023-06-20 14:31:37"
1079338,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,9c1e2bc3-cc8b-427b-8c7b-d592925f133f,"2023-06-20 14:31:37"
1079339,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,df2ee688-2af5-4dfd-9222-9056a6b20dff,"2023-06-20 14:31:37"
1079340,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,6d67ff6a-e8d9-429f-ad98-6b5dd993eb75,"2023-06-20 14:31:37"
1079341,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,5e66aed1-652f-43dc-934d-7d7c28933eb5,"2023-06-20 14:31:37"
1079342,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,1d4f981a-f50e-4063-9c1b-4b442a936a04,"2023-06-20 14:31:37"
1079343,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,de70aa9b-89f5-406e-9eb4-7089666c7b00,"2023-06-20 14:31:37"
1079344,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,c9589d6a-5831-441c-aa03-db4704f4e6c3,"2023-06-20 14:31:37"
1079345,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,7ffc5568-0086-4080-9edc-06e95a795e76,"2023-06-20 14:31:37"
1079346,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,8c1e0419-2051-45cf-abe6-e8f789062e8c,"2023-06-20 14:31:37"
1079347,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,8d02b166-3516-48f7-93a0-3b637cf488aa,"2023-06-20 14:31:37"
1079348,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,19ad3c6a-30d1-4630-a36c-f5438601d61c,"2023-06-20 14:31:37"
1079349,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,9b9e1a12-419f-4a12-973f-00ef65968b47,"2023-06-20 14:31:37"
1079350,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,8ca656bd-45ff-4215-a9d1-90f5bcd43f1c,"2023-06-20 14:31:37"
1079351,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,d5a9688d-dac9-4cfa-9557-f1c9250cec24,"2023-06-20 14:31:37"
1079352,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,c767b568-bf6d-4b3a-a562-c5be5c87fc8b,"2023-06-20 14:31:37"
1079353,unknown,s.d.,,"Perdita multiflorae","Parker 1988",Perdita,multiflorae,,,,,ec9765e3-8b60-4842-99a3-e7b9ecb4660c,"2023-06-20 14:31:37"
1680085,unknown,s.d.,,"Perdita multiflorae",Parker,Perdita,multiflorae,,,,,dd5e92a7-e920-4c3d-a448-3b91c78a8222,"2023-06-20 14:31:37"
