coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
1680085,https://collections.nmnh.si.edu/media/index.php?irn=9105787,https://collections.nmnh.si.edu/media/index.php?irn=9105787,https://collections.nmnh.si.edu/media/?i=9105787&width=300,https://collections.nmnh.si.edu/media/?i=9105787&width=1200,,StillImage,Photograph,,"Smithsonian Institution, National Museum of Natural History, Entomology Collection (NMNH-NMNH)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:ba5dac76-1c33-4603-bfda-30771b2e07d9,"2021-11-04 15:33:25",https://library.big-bee.net/portal/collections/individual/index.php?occid=1680085,en
1680085,https://collections.nmnh.si.edu/media/index.php?irn=9105788,https://collections.nmnh.si.edu/media/index.php?irn=9105788,https://collections.nmnh.si.edu/media/?i=9105788&width=300,https://collections.nmnh.si.edu/media/?i=9105788&width=1200,,StillImage,Photograph,,"Smithsonian Institution, National Museum of Natural History, Entomology Collection (NMNH-NMNH)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:43a62f70-84bb-452b-96a0-325984774abe,"2021-11-04 15:33:25",https://library.big-bee.net/portal/collections/individual/index.php?occid=1680085,en
1680085,https://collections.nmnh.si.edu/media/index.php?irn=9105789,https://collections.nmnh.si.edu/media/index.php?irn=9105789,https://collections.nmnh.si.edu/media/?i=9105789&width=300,https://collections.nmnh.si.edu/media/?i=9105789&width=1200,,StillImage,Photograph,,"Smithsonian Institution, National Museum of Natural History, Entomology Collection (NMNH-NMNH)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:a0ee8354-ce83-435d-97e6-ae2fe9a28968,"2021-11-04 15:33:25",https://library.big-bee.net/portal/collections/individual/index.php?occid=1680085,en
1680085,https://collections.nmnh.si.edu/media/index.php?irn=9105790,https://collections.nmnh.si.edu/media/index.php?irn=9105790,https://collections.nmnh.si.edu/media/?i=9105790&width=300,https://collections.nmnh.si.edu/media/?i=9105790&width=1200,,StillImage,Photograph,,"Smithsonian Institution, National Museum of Natural History, Entomology Collection (NMNH-NMNH)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:6d28d9f9-bce5-4de6-9c68-23e722d42d69,"2021-11-04 15:33:25",https://library.big-bee.net/portal/collections/individual/index.php?occid=1680085,en
1680085,https://collections.nmnh.si.edu/media/index.php?irn=9105791,https://collections.nmnh.si.edu/media/index.php?irn=9105791,https://collections.nmnh.si.edu/media/?i=9105791&width=300,https://collections.nmnh.si.edu/media/?i=9105791&width=1200,,StillImage,Photograph,,"Smithsonian Institution, National Museum of Natural History, Entomology Collection (NMNH-NMNH)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:e9a2f377-23f9-45bf-b92e-27addc5b17b6,"2021-11-04 15:33:25",https://library.big-bee.net/portal/collections/individual/index.php?occid=1680085,en
