coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
144445,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6147688182410773105.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6147688182410773105.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6147688182410773105.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6147688182410773105.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:0915ed27-b76c-401f-a060-99f0a6d6c150,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=144445,en
1260735,https://inaturalist-open-data.s3.amazonaws.com/photos/70028907/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70028907/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70028907/small.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70028907/medium.jpg,image/jpeg,StillImage,Photograph,,"Luann Wright","Luann Wright","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:1eace6f4-79e0-418e-9be0-e2427540a54f,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1260735,en
1260735,https://inaturalist-open-data.s3.amazonaws.com/photos/95434880/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95434880/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95434880/small.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95434880/medium.jpg,image/jpeg,StillImage,Photograph,,"Luann Wright","Luann Wright","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:92b87da5-cc57-430f-8af3-786b90bc9f67,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1260735,en
1260735,https://inaturalist-open-data.s3.amazonaws.com/photos/70028890/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70028890/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70028890/small.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70028890/medium.jpg,image/jpeg,StillImage,Photograph,,"Luann Wright","Luann Wright","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:441e5a80-9890-46b9-ad67-4e4abb0a0536,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1260735,en
1260735,https://inaturalist-open-data.s3.amazonaws.com/photos/70028879/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70028879/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70028879/small.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70028879/medium.jpg,image/jpeg,StillImage,Photograph,,"Luann Wright","Luann Wright","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:0b5fc689-cadb-47d8-9469-3fd589220ed9,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1260735,en
1587380,https://inaturalist-open-data.s3.amazonaws.com/photos/70570183/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70570183/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70570183/small.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70570183/medium.jpg,image/jpeg,StillImage,Photograph,,"Jacob Simon","Jacob Simon","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:93a7cd90-1366-4b6f-b75b-485aec192af2,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1587380,en
1587380,https://inaturalist-open-data.s3.amazonaws.com/photos/70570228/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70570228/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70570228/small.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/70570228/medium.jpg,image/jpeg,StillImage,Photograph,,"Jacob Simon","Jacob Simon","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:40876fc5-f63f-41fc-bf70-370720ded951,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1587380,en
1587380,https://inaturalist-open-data.s3.amazonaws.com/photos/70570209/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/70570209/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/70570209/small.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/70570209/medium.jpeg,image/jpeg,StillImage,Photograph,,"Jacob Simon","Jacob Simon","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:20bc3b47-4f2e-41b2-81ce-bc07d0b66fc1,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1587380,en
1549988,https://inaturalist-open-data.s3.amazonaws.com/photos/80767639/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/80767639/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/80767639/small.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/80767639/medium.jpeg,image/jpeg,StillImage,Photograph,,"David Rankin","David Rankin","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:b4ee7897-3a82-4b65-8312-225c7f4f8d14,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1549988,en
1240315,https://inaturalist-open-data.s3.amazonaws.com/photos/90633793/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/90633793/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/90633793/small.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/90633793/medium.jpeg,image/jpeg,StillImage,Photograph,,"David Rankin","David Rankin","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:dd8d5921-7dcb-444b-8974-ac7aed1c8be6,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1240315,en
1240315,https://inaturalist-open-data.s3.amazonaws.com/photos/90633804/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/90633804/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/90633804/small.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/90633804/medium.jpeg,image/jpeg,StillImage,Photograph,,"David Rankin","David Rankin","CC BY-NC (Attribution-NonCommercial)",http://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:b227f6bb-e529-435b-8226-745ebf5495e1,"2021-11-03 16:21:05",https://library.big-bee.net/portal/collections/individual/index.php?occid=1240315,en
