coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
87723,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67197228713761222136.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67197228713761222136.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp67197228713761222136att_1649394994_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67197228713761222136.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:dd8b1cec-290d-481d-883b-beba189a1eea,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=87723,en
88955,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-1638094196789133322.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-1638094196789133322.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp6-1638094196789133322att_1649451321_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-1638094196789133322.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:dc6bc10e-ab0a-4ca7-bf20-8587bfc388ff,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=88955,en
90165,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61611280468591500130.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61611280468591500130.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61611280468591500130.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61611280468591500130.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:3046c57b-727e-49c7-a793-d2642fe30bc6,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=90165,en
91523,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67234787764798960859.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67234787764798960859.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp67234787764798960859att_1649440304_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67234787764798960859.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:b8d3f06a-7c9f-485e-b2c9-724fc5e71f23,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=91523,en
92568,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-3086320012469825332.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-3086320012469825332.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-3086320012469825332.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-3086320012469825332.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:dad871a2-a47a-41ff-b2df-0448b1fcc5dc,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=92568,en
93082,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67234787764798960859.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67234787764798960859.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67234787764798960859.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67234787764798960859.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:14c580a7-1a2b-4b6d-a948-8252e1e07fb1,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=93082,en
94555,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63911879183033220429.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63911879183033220429.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp63911879183033220429att_1649387255_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63911879183033220429.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:d0a17e24-c6f2-4f15-b243-bb42bd1de880,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=94555,en
95047,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63786779187867622424.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63786779187867622424.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp63786779187867622424att_1649418628_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63786779187867622424.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:6370730a-ef4c-47f4-a12a-a46df4af0a7e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=95047,en
96086,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64870261227038146084.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64870261227038146084.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp64870261227038146084att_1649403812_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64870261227038146084.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:2eb25f17-d90b-4a30-bb67-a29e23ce10c2,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=96086,en
96860,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63218151377335655425.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63218151377335655425.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63218151377335655425.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63218151377335655425.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:a9e299e7-1c58-4a96-8377-1fa258c6e8e9,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=96860,en
