id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
2327030,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,ec3755e8-03df-4595-81f9-a8206f62cd99,UCSCRMIC0923448,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",923448,1992-05-17,,1992,5,17,138,,5/17/92,"collected from flower of Eriodictyon californicum",Chaparral,,,,,,,,,"Eriodictyon californicum",,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"SW Loma Prieta",,37.102225,-121.875833,,1436,,"cml (2018-01-06 22:43:22)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:48:57",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",06176f61-ccc1-4c79-b2ba-f0faa8d349d6,https://ecdysis.org/collections/individual/index.php?occid=2327030
2336618,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,3aeb764a-be73-45c2-8355-8aaf6c938216,UCSCRMIC0934004,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",934004,1993-05-01,,1993,5,1,121,,5/1/93,"collected from flower of Eriodictyon californicum","Sandhill chaparral",,,,,,,,,"Eriodictyon californicum",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"West Ridge",,37.078468,-122.073277,,218,,"cml (2018-01-07 16:53:03)",,"georef batch tool 2018-01-07","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:46:01",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",ef5d90a1-aecf-4ac0-bed8-e6a83e330dc4,https://ecdysis.org/collections/individual/index.php?occid=2336618
2336619,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,e855fb54-6ee1-4bdc-b520-89421c4ff1af,UCSCRMIC0934005,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",934005,1993-05-01,,1993,5,1,121,,5/1/93,"collected from flower of Eriodictyon californicum","Sandhill chaparral",,,,,,,,,"Eriodictyon californicum",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"West Ridge",,37.078468,-122.073277,,218,,"cml (2018-01-07 16:53:03)",,"georef batch tool 2018-01-07","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:46:30",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",a06c2128-f356-4dcd-a313-5b95eef4d928,https://ecdysis.org/collections/individual/index.php?occid=2336619
2336620,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,d8ece769-af74-4065-8f0b-3ec6dcf00ec7,UCSCRMIC0934006,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",934006,1993-05-01,,1993,5,1,121,,5/1/93,"collected from flower of Eriodictyon californicum","Sandhill chaparral",,,,,,,,,"Eriodictyon californicum",,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"West Ridge",,37.078468,-122.073277,,218,,"cml (2018-01-07 16:53:03)",,"georef batch tool 2018-01-07","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:48:27",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",ad3b1256-1e2b-4b73-b166-163f518f15a8,https://ecdysis.org/collections/individual/index.php?occid=2336620
2336641,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,171705b9-dd12-4546-8b62-631277a5784e,UCSCRMIC0934027,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",934027,1993-05-01,,1993,5,1,121,,5/1/93,"Entering burrow","Sandhill chaparral",,,,,,,,,none,,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"West Ridge",,37.078468,-122.073277,,218,,"cml (2018-01-07 16:53:03)",,"georef batch tool 2018-01-07","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:29:27",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",8d81daf0-4876-42b2-bee3-d0b2e7314e50,https://ecdysis.org/collections/individual/index.php?occid=2336641
2358685,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,f2d4c611-4f97-48a5-8891-838da25573b5,UCSCRMIC0953712,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",953712,1995-06-12,,1995,6,12,163,,6/12/95,"collected from flower of Eriodictyon californicum",Chaparral,,,,,,,,,"Eriodictyon californicum",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Eagle Rock",,37.145907,-122.197842,,359,,"cml (2018-01-06 22:17:57)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:43:59",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",674a5524-5c8d-47ca-b6ae-c8e45130d251,https://ecdysis.org/collections/individual/index.php?occid=2358685
2358686,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,9a1a1729-28e0-4ce2-9b8b-d52b4a27086b,UCSCRMIC0953713,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",953713,1995-06-12,,1995,6,12,163,,6/12/95,"collected from flower of Eriodictyon californicum",Chaparral,,,,,,,,,"Eriodictyon californicum",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Eagle Rock",,37.145907,-122.197842,,359,,"cml (2018-01-06 22:17:57)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:45:35",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",a17b6265-9553-482f-8df7-0206ed86af09,https://ecdysis.org/collections/individual/index.php?occid=2358686
2358687,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,804ee042-7e72-446e-ad25-0df12e68fcf1,UCSCRMIC0953714,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",953714,1995-06-12,,1995,6,12,163,,6/12/95,"collected from flower of Eriodictyon californicum",Chaparral,,,,,,,,,"Eriodictyon californicum",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Eagle Rock",,37.145907,-122.197842,,359,,"cml (2018-01-06 22:17:57)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:45:03",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",40cae956-8555-4583-bf3a-8528b16dd2db,https://ecdysis.org/collections/individual/index.php?occid=2358687
2358689,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,6243d6c0-b211-438d-bb99-806401c231f3,UCSCRMIC0953716,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",953716,1995-06-12,,1995,6,12,163,,6/12/95,"around Pickeringia montana var. montana",Chaparral,,,,,,,,,"Pickeringia montana var. montana",,,Adult,Male,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Eagle Rock",,37.145907,-122.197842,,359,,"cml (2018-01-06 22:17:57)",,"georef batch tool 2018-01-06","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:44:32",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",84c92cde-35b4-4f25-b23c-87b287b5b787,https://ecdysis.org/collections/individual/index.php?occid=2358689
2359012,UCSC,RMIC,,158c01b0-798b-4a8c-b77a-d5964b91e4c0,PreservedSpecimen,f38ec992-c4e1-46b8-84ac-073c7fb844bb,UCSCRMIC0954039,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis fracta",237470,"(Rozen, 1952)",Calliopsis,,fracta,,,,,Species,"J. S. Ascher",2013,,,,,,"R. Morgan",954039,1995-06-26,,1995,6,26,177,,6/26/95,"lit on ground","Sandhill chaparral",,,,,,,,,none,,,Adult,Female,,,,,"North America",,,,"United States",US,California,"Santa Cruz",,"Lonestar Area A",,37.065232,-122.052923,,397,,"cml (2018-01-07 15:42:59)",,"georef batch tool 2018-01-07","reviewed - high confidence",,,,,,,,,,,"2018-02-23 11:28:04",http://creativecommons.org/licenses/by-nc/4.0/,"University of California, Santa Cruz","Not-for-profit use only",79f0bf9e-a40a-4c27-82e1-25ad7b51c4d9,https://ecdysis.org/collections/individual/index.php?occid=2359012
