coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
932,"R.W. Brooks",1979,,"Anthophora porterae","Cockerell, 1900",,,,,,,6d1ddf80-7272-4d05-a8c5-1d804ff6f740,"2023-05-05 10:42:53"
933,"R.W. Brooks",1979,,"Anthophora porterae","Cockerell, 1900",,,,,,,e91fe99c-8588-451d-9363-41497ce27a79,"2023-05-05 10:42:53"
169792,unknown,s.d.,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,2e1904eb-c81a-4e20-b1f2-727cab406977,"2023-06-20 14:31:37"
463658,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,1fc32078-6eff-490f-a493-61222a4f377e,"2023-06-20 14:31:37"
463659,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,33ebe48b-3374-4ecb-acc9-31d1fcdf7513,"2023-06-20 14:31:37"
463660,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,15e2f09f-3ec5-4257-9a46-4421bc937c6c,"2023-06-20 14:31:37"
463661,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,258c13d9-01b7-4e09-8da3-2a9cbd601161,"2023-06-20 14:31:37"
463662,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,33bef7ef-1745-4c1b-8683-105ec73746fe,"2023-06-20 14:31:37"
463663,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,9b70939a-0a12-4189-a445-501fdfe3ff8e,"2023-06-20 14:31:37"
463664,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,c58882ef-831c-405c-b553-75fb0a8d8e2e,"2023-06-20 14:31:37"
463665,"Brooks, Robert",s.d.,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,7c4626c6-24a2-4a32-8d7b-ac9133a14cb2,"2023-06-20 14:31:37"
463666,unknown,s.d.,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,fff315af-2529-4eb0-853a-10f80329b9de,"2023-06-20 14:31:37"
463667,unknown,s.d.,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,8b18352e-2852-46b4-9e8a-c52377866096,"2023-06-20 14:31:37"
463668,unknown,s.d.,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,d4dbe3eb-c24c-47be-bbfe-98e6d56119ec,"2023-06-20 14:31:37"
463669,unknown,s.d.,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,20491fa5-397a-453d-9547-c06f9c4b6f0c,"2023-06-20 14:31:37"
463670,unknown,s.d.,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,6a41e225-b74d-4c02-a669-ee4f63b6b728,"2023-06-20 14:31:37"
463672,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,d46cb636-3f84-4b8f-8f65-52cd7b7d5b40,"2023-06-20 14:31:37"
463674,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,92d7084d-2ae0-4fd0-adb7-3ff8010d1439,"2023-06-20 14:31:37"
463675,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,3ab79f7f-52a7-4938-8545-9f8c8da3aea2,"2023-06-20 14:31:37"
463676,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,0b92df21-d251-4065-8ecc-3d843b53a68f,"2023-06-20 14:31:37"
463677,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,1b2ce0df-904b-40ed-acc8-47d426d231ae,"2023-06-20 14:31:37"
463679,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,9e27e860-0205-48d0-b2a9-55c3a5846597,"2023-06-20 14:31:37"
463680,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,4c0f581b-bee2-4da9-a0bc-62084f535416,"2023-06-20 14:31:37"
463682,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,5ef71242-2713-4f06-958a-9650a9dcffa7,"2023-06-20 14:31:37"
463683,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,f7ad9208-638b-40fd-a80b-5da44d9d52a2,"2023-06-20 14:31:37"
463684,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,b892bf1d-077e-4bb0-8619-af9133d7cb00,"2023-06-20 14:31:37"
463685,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,2da56e82-a874-43ea-95a3-6dfe80728861,"2023-06-20 14:31:37"
463686,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,9a3f5ffc-8684-4e7c-939e-758e678f2966,"2023-06-20 14:31:37"
463687,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,cd334ddb-293b-4331-87c9-25b29edf2119,"2023-06-20 14:31:37"
463688,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,04b92d4b-5451-441c-8fcb-385a8d6bfac7,"2023-06-20 14:31:37"
463689,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,679d59eb-f467-4c3c-996d-4a85a691879f,"2023-06-20 14:31:37"
463690,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,f6f7e6b0-f295-4f31-85fa-b67258060ded,"2023-06-20 14:31:37"
463691,"Brooks, Robert",1979,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,63f2a885-5079-47c1-bd97-82c391e76920,"2023-06-20 14:31:37"
463692,unknown,s.d.,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,06e8a037-e7cc-42f3-a013-91cc21160022,"2023-06-20 14:31:37"
463693,"Brooks, Robert",s.d.,,"Anthophora porterae","Cockerell, 1900",Anthophora,porterae,,,,,0467772b-54d6-4e91-9a84-129d5faf4d8c,"2023-06-20 14:31:37"
