coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
90011,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:0007c9ac-6c12-44e5-a3ef-d1862976755d,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=90011,en
93996,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-3829477175556715923.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-3829477175556715923.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-3829477175556715923.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-3829477175556715923.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:ee22a8b9-6060-4818-8217-52d14682600b,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=93996,en
95809,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:5e6b7ed4-faa3-4777-b114-5a19bea3614d,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=95809,en
102271,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:e629b877-a3cc-4568-8878-3eda16c3da04,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=102271,en
107741,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63748516058014445447.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63748516058014445447.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63748516058014445447.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63748516058014445447.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:d1aae06e-ba07-4048-ab5a-47992fcddc38,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=107741,en
109359,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp61976235643718004496att_1649341907_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:3cdd37a6-1d2e-427f-9a6f-051a6ed2a1c1,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=109359,en
111614,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:95ca64a8-4ed2-4ca3-bc31-7cf670e8a595,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=111614,en
112418,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp61976235643718004496att_1649418231_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:bbce088e-5719-4f27-90a8-5f32108affb3,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=112418,en
116566,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp61976235643718004496att_1649424721_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61976235643718004496.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:dfd2f21a-1e34-402b-bce4-f41a118f3fb2,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=116566,en
117249,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61037357813882385416.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61037357813882385416.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61037357813882385416.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61037357813882385416.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:b6abdd62-7b04-48c1-95ed-4a806a2e16c5,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=117249,en
