id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
90011,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1773e95b-1ed6-11e3-bfac-90b11c41863e,404869,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,unknown,,,,,,,"Bohart, George",,1974-08,,1974,8,0,,,08/1974,,,,,,"US.UT.BohartG1974.08.00 001",,,,,,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Cache,,"Logan vicinity",,41.7356,-111.8336,,,,,,,,,,,,,,,,,,"2010-10-18 04:00:30",https://creativecommons.org/publicdomain/zero/1.0/,,,a58c900b-b443-4b40-99a3-e795933a33c7,https://library.big-bee.net/portal/collections/individual/index.php?occid=90011
92259,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,17d0a566-1ed6-11e3-bfac-90b11c41863e,404835,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,"Shinn, Alvin",,,,,,,"Beamers & Wood",,1951-07-16,,1951,7,16,197,,07/16/1951,,,,,,,,,,,,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,"North Carolina",Moore,,Aberdeen,,35.1314,-79.4297,,,,,,,,,,,,,,,,,,"2010-10-18 04:02:32",https://creativecommons.org/publicdomain/zero/1.0/,,,1f283b0a-2817-4854-9f2a-5b4fe5f7909b,https://library.big-bee.net/portal/collections/individual/index.php?occid=92259
93996,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,18181910-1ed6-11e3-bfac-90b11c41863e,404822,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,"Shinn, Alvin",,,,,,,unknown,,1919-08-17,,1919,8,17,229,,08/17/1919,,,,,,"US.CO.unknown1919.08.19 001",,,,,,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Colorado,Yuma,,Wray,,40,-102.1666666667,,,,,,,,,3700,3700,,,,,,,,"2010-10-18 04:04:01",https://creativecommons.org/publicdomain/zero/1.0/,,,9f8f9f29-4412-4198-9e24-f77685253a5c,https://library.big-bee.net/portal/collections/individual/index.php?occid=93996
95809,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1869160b-1ed6-11e3-bfac-90b11c41863e,404875,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,unknown,,,,,,,"Bohart, George",,1974-08,,1974,8,0,,,08/1974,,,,,,"US.UT.BohartG1974.08.00 001",,,,,,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Cache,,"Logan vicinity",,41.7356,-111.8336,,,,,,,,,,,,,,,,,,"2010-10-18 04:05:48",https://creativecommons.org/publicdomain/zero/1.0/,,,b3afdadd-c9f6-497d-a71c-01daa3a0eb5b,https://library.big-bee.net/portal/collections/individual/index.php?occid=95809
102271,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,19831250-1ed6-11e3-bfac-90b11c41863e,404871,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,unknown,,,,,,,"Bohart, George",,1974-08,,1974,8,0,,,08/1974,,,,,,"US.UT.BohartG1974.08.00 001",,,,,,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Cache,,"Logan vicinity",,41.7356,-111.8336,,,,,,,,,,,,,,,,,,"2010-10-18 04:11:39",https://creativecommons.org/publicdomain/zero/1.0/,,,f8fde14e-909a-4a94-bd4e-75f35b690242,https://library.big-bee.net/portal/collections/individual/index.php?occid=102271
107741,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1a76f273-1ed6-11e3-bfac-90b11c41863e,404855,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,"Shinn, Alvin",,,,,,,"Michener & Beamer",,1949-09-09,,1949,9,9,252,,09/09/1949,,,,,,"US.KS.MichenerBeamer1949.09.09 005",,,,,"Amphiachyris dracunculoides",,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Kansas,Douglas,,"unspecified, Douglas County","96,1",38.904016,-95.278871,WGS84,11645,,"Agunbiade, Omotayo",,GEOLocate,,,,,,,,,,,,"2010-10-18 04:16:54",https://creativecommons.org/publicdomain/zero/1.0/,,,b1fbb9c3-eba9-4980-ba2e-8e0214207e2c,https://library.big-bee.net/portal/collections/individual/index.php?occid=107741
109359,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1abf45df-1ed6-11e3-bfac-90b11c41863e,404889,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,unknown,,,,,,,"Bohart, George",,1974-08,,1974,8,0,,,08/1974,,,,,,"US.UT.BohartG1974.08.00 001",,,,,,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Cache,,"Logan vicinity",,41.7356,-111.8336,,,,,,,,,,,,,,,,,,"2010-10-18 04:18:27",https://creativecommons.org/publicdomain/zero/1.0/,,,3ad35ef8-b1b2-4a52-84c6-616e16840a8a,https://library.big-bee.net/portal/collections/individual/index.php?occid=109359
111614,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1b1d8236-1ed6-11e3-bfac-90b11c41863e,404873,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,unknown,,,,,,,"Bohart, George",,1974-08,,1974,8,0,,,08/1974,,,,,,"US.UT.BohartG1974.08.00 001",,,,,,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Cache,,"Logan vicinity",,41.7356,-111.8336,,,,,,,,,,,,,,,,,,"2010-10-18 04:20:31",https://creativecommons.org/publicdomain/zero/1.0/,,,3409f56e-bee9-4be9-a2cf-a81509e0f94a,https://library.big-bee.net/portal/collections/individual/index.php?occid=111614
112418,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1b3ecb01-1ed6-11e3-bfac-90b11c41863e,404882,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,unknown,,,,,,,"Bohart, George",,1974-08,,1974,8,0,,,08/1974,,,,,,"US.UT.BohartG1974.08.00 001",,,,,,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Cache,,"Logan vicinity",,41.7356,-111.8336,,,,,,,,,,,,,,,,,,"2010-10-18 04:21:20",https://creativecommons.org/publicdomain/zero/1.0/,,,efeb99b4-0a68-4625-a6b2-ecb8e20b27e8,https://library.big-bee.net/portal/collections/individual/index.php?occid=112418
115983,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1bdf2873-1ed6-11e3-bfac-90b11c41863e,404864,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,"Shinn, Alvin",,,,,,,unknown,,1958-08-06,,1958,8,6,218,,08/06/1958,,,,,,,,,,,,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Arkansas,Stone,,"Chessman Ferry",,,,,,,,,,,,168,168,,,,,,,,"2010-10-18 04:24:53",https://creativecommons.org/publicdomain/zero/1.0/,,,a8c1e461-cf7e-461e-9dba-55abd9575a81,https://library.big-bee.net/portal/collections/individual/index.php?occid=115983
116566,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1bfd07fb-1ed6-11e3-bfac-90b11c41863e,404884,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,unknown,,,,,,,"Bohart, George",,1974-08,,1974,8,0,,,08/1974,,,,,,"US.UT.BohartG1974.08.00 001",,,,,,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Cache,,"Logan vicinity",,41.7356,-111.8336,,,,,,,,,,,,,,,,,,"2010-10-18 04:25:28",https://creativecommons.org/publicdomain/zero/1.0/,,,6f9f623b-6076-43c5-bf0f-84f47df690fe,https://library.big-bee.net/portal/collections/individual/index.php?occid=116566
117249,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1c1da674-1ed6-11e3-bfac-90b11c41863e,404853,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,"Shinn, Alvin",,,,,,,"Michener & Beamer",,1949-09-25,,1949,9,25,268,,09/25/1949,,,,,,"US.KS.MichenerBeamer1949.09.25 002",,,,,"Aster praealtus",,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Kansas,Anderson,,Garnett,,38.2806,-95.2417,,,,,,,,,,,,,,,,,,"2010-10-18 04:26:13",https://creativecommons.org/publicdomain/zero/1.0/,,,141f9d1e-620c-4d86-8ca7-624e8dbf5639,https://library.big-bee.net/portal/collections/individual/index.php?occid=117249
117613,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1c2e91f9-1ed6-11e3-bfac-90b11c41863e,404859,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,"Shinn, Alvin",,,,,,,"Michener & Beamer",,1949-09-09,,1949,9,9,252,,09/09/1949,,,,,,"US.KS.MichenerBeamer1949.09.09 005",,,,,"Amphiachyris dracunculoides",,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Kansas,Douglas,,"unspecified, Douglas County","96,1",38.904016,-95.278871,WGS84,11645,,"Agunbiade, Omotayo",,GEOLocate,,,,,,,,,,,,"2010-10-18 04:26:36",https://creativecommons.org/publicdomain/zero/1.0/,,,e1ca86d1-6b54-4240-a997-601e3c36daf7,https://library.big-bee.net/portal/collections/individual/index.php?occid=117613
119078,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1c71b48c-1ed6-11e3-bfac-90b11c41863e,404849,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,"Shinn, Alvin",,,,,,,"Michener & Beamer",,1949-09-07,,1949,9,7,250,,09/07/1949,,,,,,"US.KS.MichenerBeamer1949.09.07 002",,,,,"Amphiachyris dracunculoides",,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Kansas,Woodson,,"Yates Center","coordinates estimated using google earth 2/09 zf",37.87938,-95.73243,WGS84,,,,,map,,,,,,,,,,,,"2010-10-18 04:28:04",https://creativecommons.org/publicdomain/zero/1.0/,,,fc7835e1-f91a-442a-a784-64cc408c5e32,https://library.big-bee.net/portal/collections/individual/index.php?occid=119078
119201,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1c7647db-1ed6-11e3-bfac-90b11c41863e,404887,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Calliopsima) coloradensis",2014,"Cresson, 1878",Calliopsis,,coloradensis,,,,,Species,unknown,,,,,,,"Bohart, George",,1974-08,,1974,8,0,,,08/1974,,,,,,"US.UT.BohartG1974.08.00 001",,,,,,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Cache,,"Logan vicinity",,41.7356,-111.8336,,,,,,,,,,,,,,,,,,"2010-10-18 04:28:11",https://creativecommons.org/publicdomain/zero/1.0/,,,6ee8c84c-77af-46d0-ad8c-79b48696327c,https://library.big-bee.net/portal/collections/individual/index.php?occid=119201
