coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
1084522,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,91ba4c42-cf0c-4467-b24e-ddeeff84f83f,"2023-04-27 19:14:40"
1084523,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,862f5314-b886-471e-bf83-2f6bca478a85,"2023-04-27 19:14:40"
1084524,"Robert L. Minckley",1-Feb-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,4043b465-f0e6-4ea0-b486-b2c0ab119a71,"2023-04-27 19:14:40"
1084525,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,8fc52896-551e-436e-90db-5378c1be251e,"2023-04-27 19:14:40"
1084526,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,7ed5da53-525b-4998-823b-9b49c69aec97,"2023-04-27 19:14:40"
1084527,"Robert L. Minckley",1-Feb-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,78da7316-907e-4fd7-94c9-3d1efc6eecec,"2023-04-27 19:14:40"
1084528,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,243edec5-83bd-4ab5-bcc7-4827b5f9f174,"2023-04-27 19:14:40"
1084529,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,8d8ef5c3-0084-4236-af1a-7315fec050ce,"2023-04-27 19:14:40"
1084530,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,c45061fa-0b70-40e9-84af-2590d64d0ab0,"2023-04-27 19:14:40"
1084531,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,b5545a00-9c79-45db-a496-a701dd29511c,"2023-04-27 19:14:40"
1084532,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,2e4e05e9-5a35-4193-ab9d-5403e7448ee5,"2023-04-27 19:14:40"
1084533,"Robert L. Minckley",10-Jan-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,982ec493-c058-4abc-bd48-5f206dcc3db3,"2023-04-27 19:14:40"
1084534,"Robert L. Minckley",23-Mar-11,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,70eb921a-a1fd-43c1-8697-770c5577fe71,"2023-04-27 19:14:40"
1084535,"Robert L. Minckley",26-Nov-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,9fb71303-6152-4aa2-b791-53903b38849f,"2023-04-27 19:14:40"
1084536,"Robert L. Minckley",26-Nov-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,4775f85b-0d9c-4f8e-8f5a-6bf24b8c3b0d,"2023-04-27 19:14:40"
1084537,"Robert L. Minckley",26-Nov-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,3ed2190c-b506-4604-a2ef-e48a6c602896,"2023-04-27 19:14:40"
1084538,"Robert L. Minckley",26-Nov-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,6e2391c6-61f2-4117-b8b3-195b7c0fb6cd,"2023-04-27 19:14:40"
1084539,"Robert L. Minckley",26-Nov-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,ed480606-677d-42df-aa47-de502ca63221,"2023-04-27 19:14:40"
1084540,"Robert L. Minckley",7-Apr-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,c4470d68-db56-4014-a19b-9021479aad35,"2023-04-27 19:14:40"
1084541,"Robert L. Minckley",23-Mar-11,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,1bb9414a-bd1f-44e6-a821-83c96ff6193e,"2023-04-27 19:14:40"
1084542,"Robert L. Minckley",23-Mar-11,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,3fe7b7c0-2254-4dbf-baa7-9b9aa47e52ec,"2023-04-27 19:14:40"
1084543,"Robert L. Minckley",23-Mar-11,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,90ae01be-e25e-4d3e-af0a-7f54e588cb13,"2023-04-27 19:14:40"
1084544,"Robert L. Minckley",23-Mar-11,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,b200438e-fb4b-4845-b926-9d56bc7efad1,"2023-04-27 19:14:40"
1084545,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,717d7c49-40d0-42f3-aefe-2789aaff34a3,"2023-04-27 19:14:40"
1084546,"Robert L. Minckley",13-Jan-09,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,a0235236-ef95-43ef-a0a7-1958f6686a90,"2023-04-27 19:14:40"
1084547,"Robert L. Minckley",16-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,d28ffd8c-f3ae-471a-b9e1-7ff692e26d7d,"2023-04-27 19:14:40"
1084548,"Robert L. Minckley",16-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,9a3c40ad-8578-470b-91ef-853deefc1cf1,"2023-04-27 19:14:40"
1084549,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,df74a7b5-4e58-4958-838c-740695c9acfe,"2023-04-27 19:14:40"
1084550,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,c7e65cb1-ae74-471e-9a6a-287585a5ec9e,"2023-04-27 19:14:40"
1084551,"Robert L. Minckley",10-Dec-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,78637697-8283-4752-839c-72a9bad4fec9,"2023-04-27 19:14:40"
1084552,"Robert L. Minckley",21-Mar-13,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,250c38dc-2ed6-42cc-a0cb-f509842c05b1,"2023-04-27 19:14:40"
1084553,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,78e2a658-f5e0-408b-9fd0-fc88afc64928,"2023-04-27 19:14:40"
1084554,"Robert L. Minckley",16-Jul-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,5353f6d2-fc1a-4469-a99c-345b5b920e3b,"2023-04-27 19:14:40"
1084555,"Robert L. Minckley",16-Jul-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,15edd2f2-adc7-4b8f-94e2-e4b56ef2dffc,"2023-04-27 19:14:40"
1084556,"Robert L. Minckley",26-Jun-07,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,fddc92a2-4164-4764-b9d2-316a522d62b5,"2023-04-27 19:14:40"
1084557,"Robert L. Minckley",26-Jun-07,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,6a58a95b-610e-45e5-b670-231f6d284de1,"2023-04-27 19:14:40"
1084558,"Robert L. Minckley",26-Jun-07,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,6d788dde-30da-4a32-bd35-9c44620a9dfd,"2023-04-27 19:14:40"
1084559,"Robert L. Minckley",26-Jun-07,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,2e2f842f-a589-4b45-989b-681a782a57fd,"2023-04-27 19:14:40"
1084560,"Robert L. Minckley",23-Mar-11,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,7d1eb646-48a3-4144-84a7-8ccb1ae0b605,"2023-04-27 19:14:40"
1084561,"Robert L. Minckley",7-Apr-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,97604513-b2a6-4780-8b8d-4e889d1cdf7c,"2023-04-27 19:14:40"
1084562,"Robert L. Minckley",26-Feb-13,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,d520cd95-ac9c-4f6d-9153-23f6cb25a9f8,"2023-04-27 19:14:40"
1084563,"Robert L. Minckley",8-Oct-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,b4b37477-ce39-4059-8640-d4f6b2b0f803,"2023-04-27 19:14:40"
1084564,"Robert L. Minckley",26-Feb-13,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,8fa1254d-fe35-4766-8db6-7a6d7c9bf3f7,"2023-04-27 19:14:40"
1084565,"Robert L. Minckley",26-Feb-13,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,4a4bb3e9-a451-4197-a908-744993296b7b,"2023-04-27 19:14:40"
1084566,"Robert L. Minckley",26-Feb-13,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,78ee384d-b950-4091-8c87-90763ce4ccfa,"2023-04-27 19:14:40"
1084567,"Robert L. Minckley",24-Nov-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,915cd9e2-cb38-4412-9269-ed587a05d083,"2023-04-27 19:14:40"
1084568,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,0a53f70f-3c26-440c-95fe-0e22caa83e77,"2023-04-27 19:14:40"
1084569,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,5814b2c6-75f1-421a-ae4a-2f6e13488fa5,"2023-04-27 19:14:40"
1084570,"Robert L. Minckley",4-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,ded02d9e-6af5-4934-b5ab-637622adb853,"2023-04-27 19:14:40"
1084571,"Robert L. Minckley",4-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,83b3e978-d012-4764-bb8a-05c46717fcdd,"2023-04-27 19:14:40"
1084572,"Robert L. Minckley",4-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,a1716029-4931-4074-9092-266ba84d78a8,"2023-04-27 19:14:40"
1084573,"Robert L. Minckley",4-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,28bae2b0-f7d9-4cc4-9963-0bc2b09d9951,"2023-04-27 19:14:40"
1084574,"Robert L. Minckley",4-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,2df5b7ce-2e81-4a2e-9ccc-6cbb977519b2,"2023-04-27 19:14:40"
1084575,"Robert L. Minckley",4-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,c4653de0-11d8-4ccf-8347-2e88e84ff602,"2023-04-27 19:14:40"
1084576,"Robert L. Minckley",4-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,07142251-8e79-4eda-b31f-8341020b44c7,"2023-04-27 19:14:40"
1084577,"Robert L. Minckley",4-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,3ae3291d-c5be-4aa5-9625-3871b694657f,"2023-04-27 19:14:40"
1084578,"Robert L. Minckley",26-Jun-07,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,c20531d2-289e-42ea-9781-479cdeaaa78f,"2023-04-27 19:14:40"
1084579,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,c9a1f7ae-77d8-45fb-bacf-62c759e71b5b,"2023-04-27 19:14:40"
1084580,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,10810bbe-8212-4e4d-abda-e08045bdd51d,"2023-04-27 19:14:40"
1084581,"Robert L. Minckley",21-Mar-07,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,ed0911b0-1e2d-49e3-b66f-e67e93445749,"2023-04-27 19:14:40"
1084582,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,bc7f472e-58be-42cd-8f76-f83ddcbd3c02,"2023-04-27 19:14:40"
1084583,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,e20491df-666c-44cd-85bd-36aa00d8fb97,"2023-04-27 19:14:40"
1084584,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,25e8e01a-198e-4463-b42b-2321016e8add,"2023-04-27 19:14:40"
1084585,"Robert L. Minckley",25-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,62cc97c5-3a27-4757-a4f9-9a6715f5738c,"2023-04-27 19:14:40"
1084586,"Robert L. Minckley",25-Apr-08,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,80cd345a-1f28-44b3-a3ae-4fb9e1963422,"2023-04-27 19:14:40"
1084587,"Robert L. Minckley",8-Oct-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,485889a5-87b8-4143-9bd8-57c69a6f6099,"2023-04-27 19:14:40"
1084588,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,0c04f49c-31ac-49f4-ae12-7dbf28e0448c,"2023-04-27 19:14:40"
1084589,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,789b1a7c-edb6-4c73-bae3-ee5f0e301d1a,"2023-04-27 19:14:40"
1084590,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,13645c41-8e99-443d-b34d-6ff142589469,"2023-04-27 19:14:40"
1084591,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,bc424062-5142-4423-a5bd-2b315ed14698,"2023-04-27 19:14:40"
1084592,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,fb29b0a6-35b8-4754-8293-08a1c3c6aa2a,"2023-04-27 19:14:40"
1084593,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,fa489ea9-7d74-467e-ab36-d269fe5dff1a,"2023-04-27 19:14:40"
1084594,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,292da68b-77ef-42cc-84d8-6aaf3bdd904e,"2023-04-27 19:14:40"
1084595,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,082dc7d5-aca2-4fbe-b772-0c1a912d83ef,"2023-04-27 19:14:40"
1084596,"Robert L. Minckley",2-May-12,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,8ac8c72f-d525-4e10-9636-7e133148a676,"2023-04-27 19:14:40"
1084597,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,910d6022-86c7-4ed8-bc2a-f3aca731d43f,"2023-04-27 19:14:40"
1084598,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,ef9e2ce2-1bdc-493b-ab16-69ab3b39bc8c,"2023-04-27 19:14:40"
1084599,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,c63fae76-8a06-437c-88c9-e1e9d0695a0a,"2023-04-27 19:14:40"
1084600,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,c42edb65-a16a-4605-b590-47fc06cdaa71,"2023-04-27 19:14:40"
1084601,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,fd13c431-e076-44a8-849e-be304bc400cb,"2023-04-27 19:14:40"
1084602,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,f3fe5ae7-e359-43d4-a669-ca8bb1439693,"2023-04-27 19:14:40"
1084603,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,64371ed6-0f48-44c9-8b2b-3ccadc2bd2c9,"2023-04-27 19:14:40"
1084604,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,b5ccaee0-e57d-4a45-9e7a-c4f2704bec95,"2023-04-27 19:14:40"
1084605,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,a81c74d6-7d1d-4500-9261-ae3f3a87fbcd,"2023-04-27 19:14:40"
1084606,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,e242bd34-118d-4af7-9440-eb29be3f5d6c,"2023-04-27 19:14:40"
1084607,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,caa21d99-1e75-44b0-9727-5074df54213b,"2023-04-27 19:14:40"
1084608,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,beaf5e0f-532d-484e-b967-c26d2e34a6fd,"2023-04-27 19:14:40"
1084609,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,6a8d0e48-189d-45cd-9d16-b4b53e7c7bd6,"2023-04-27 19:14:40"
1084610,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,f80275a3-4dca-4626-aca4-7967d7914d34,"2023-04-27 19:14:40"
1084611,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,14429643-4b22-45a5-b433-f945bf63a20a,"2023-04-27 19:14:40"
1084612,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,250dee84-753b-440a-87ff-a535c8939dcb,"2023-04-27 19:14:40"
1084613,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,19b3ddff-ce2d-4000-abe7-6aa065d358ff,"2023-04-27 19:14:40"
1084614,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,e8db948a-a6a2-4ba5-92d5-62022c7fe97b,"2023-04-27 19:14:40"
1084615,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,2f3f4be3-9c7c-4dab-8e84-d05e55053084,"2023-04-27 19:14:40"
1084616,"Robert L. Minckley",9-Jun-06,,"Perdita callicerata","Cockerell, 1897",Perdita,callicerata,,,,Hexaperdita,6f4e7d26-d243-475e-9fd6-6d6ba2badf76,"2023-04-27 19:14:40"
