id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
790575,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,c56717a8-ff51-4209-8c4b-386a31b42f6f,NAUF4A0040894,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,,,,,,,,"Dave Smith",,2010-07-20,,2010,7,20,201,,7/20/10,,Pinyon-Juniper,,,,,,,,,,,,Adult,,1,"Pollinator Cup",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,PJ8,,35.514,-111.6232,"WGS 84",,,,,,,,,,,,,,"Northern Arizona University",,"Ryan McMillan","2015-03-13 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,a4258f77-a2ae-46bd-8ba4-702dfcc5be2d,https://ecdysis.org/collections/individual/index.php?occid=790575
808493,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,c1274eea-0a00-40b8-8191-ba459f5b01c9,NAUF4A0081657,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"T. Griswold",2018,,,,,,"Dave Smith",,2011-06-28,,2011,6,28,179,,6/28/11,,"Desert Shrub",,,,,,,,,,,,Adult,,1,"Pollinator Cup",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,DS1,,35.6927,-111.426,"WGS 84",,,,,,,,,,,,,,"Northern Arizona University",,"Eva Herberg","2018-02-16 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,6dcac911-e12a-47f5-a28f-208d4a1932d3,https://ecdysis.org/collections/individual/index.php?occid=808493
808494,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,18dad142-2634-4ce0-b9c9-48ec538fb5cc,NAUF4A0057325,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"T. Griswold",,,,,,,"D. Smith USFWS",,2017-06-19,,2017,6,19,170,,6/19/17,,"Mtn Shrub Site 1",,,,,,,,,,,,adult,,1,"Pollinator Cups",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,"Base of Eldon Mtn.",,35.232,-111.6124,WGS84,,,,,,,,,,,,,,"Northern Arizona University",,"Eva Herberg","2018-02-16 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,a68c5e3a-7acb-4b09-8b5d-43ab2314fcc5,https://ecdysis.org/collections/individual/index.php?occid=808494
808495,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,352cc5ec-61d6-4e13-8327-5f3671ddfbe9,NAUF4A0057186,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"T. Griswold",18-Jan,,,,,,"D. Smith USFWS",,2017-07-01,,2017,7,1,182,,7/1/17,,"Mtn Shrub Site 1",,,,,,,,,,,,adult,,1,"Pollinator Cups",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,"Base of Eldon Mtn.",,35.232,-111.6124,WGS84,,,,,,,,,,,,,,"Northern Arizona University",,"Eva Herberg","2018-02-16 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,9b390bc8-0146-4314-ae03-c9025e83fb43,https://ecdysis.org/collections/individual/index.php?occid=808495
808496,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,e189b923-6d7d-4738-a008-25e9e9180f6d,NAUF4A0081658,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"T. Griswold",,,,,,,"D. Smith USFWS",,2017-07-01,,2017,7,1,182,,7/1/17,,"Mtn Shrub Site 1",,,,,,,,,,,,adult,,1,"Pollinator Cups",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,"Base of Eldon Mtn.",,35.232,-111.6124,WGS84,,,,,,,,,,,,,,"Northern Arizona University",,"Eva Herberg","2018-02-16 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,463f7bf0-45a1-41a6-b193-299cce44f119,https://ecdysis.org/collections/individual/index.php?occid=808496
817331,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,f6062e49-69a8-4319-90f5-ce92714fa933,NAUF4A0088280,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,CPMAB,,,,,,,"Dave Smith",,2017-04-29,,2017,4,29,119,,4/29/17,,"Mtn Shrub",,,,,,,,,,,,adult,,1,"Pollinator Cup",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,"Base of Mt. Eldon",,35.232,-111.6124,WGS84,,,,,,,,,,,,,,"Northern Arizona University",,,"2019-10-10 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,acf5c7dc-9f6e-48d8-a410-4578a0542256,https://ecdysis.org/collections/individual/index.php?occid=817331
855001,UCSB,IZC,,b03a3f0c-bfa5-4e02-b5d3-56ff38626302,PreservedSpecimen,20eed700-f814-46a8-a1fd-acf10841d396,UCSB-IZC00036833,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"Douglas Yanega",2022,,,,,,"UCSBees; David Dewey",,2019-05-08,,2019,5,8,128,,2019-5-8,,,,,SCIR_04,,,,,,,,,Adult,Female,1,"Pan Trap",Pinned,,"North America",,,,"United States",US,California,"Santa Barbara",,"Santa Cruz Island",,33.991056,-119.719278,WGS84,10,,,,,,,,,,,,,,,seltmann,"2020-12-28 12:56:04",https://creativecommons.org/publicdomain/zero/1.0/,"The Regents of the University of California; ROR: https://ror.org/02t274463",https://www.ccber.ucsb.edu/collections/databases-searching-specimen-data-and-images,25397e40-e4e3-4d2a-afff-79a4164a47c1,https://ecdysis.org/collections/individual/index.php?occid=855001
857437,UCSB,IZC,,b03a3f0c-bfa5-4e02-b5d3-56ff38626302,PreservedSpecimen,ee587181-41b5-4e46-a375-49aae3183827,UCSB-IZC00004042,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"Douglas Yanega",2022,,,,,,"UCSBees; David Dewey",,2019-08-14,,2019,8,14,226,,2019-8-14,,,,,SCIR_01,,,,,,,,,Adult,Male,1,"Pan Trap",Pinned,,"North America",,,,"United States",US,California,"Santa Barbara",,"Santa Cruz Island",,34.001056,-119.686972,WGS84,10,,,,GPS,,,,,,,,,,,,"2020-12-15 15:17:41",https://creativecommons.org/publicdomain/zero/1.0/,"The Regents of the University of California; ROR: https://ror.org/02t274463",https://www.ccber.ucsb.edu/collections/databases-searching-specimen-data-and-images,16fad5fc-1e47-45cf-8a30-7c87919be8ff,https://ecdysis.org/collections/individual/index.php?occid=857437
1135477,UA,RLMC,,cef5463b-e7e2-4025-9a52-e8f1a5f5ea80,PreservedSpecimen,033336f9-2d55-4504-b830-e2890fba5dc3,,SBV071544,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"Robert L. Minckley",27-Feb-08,,Ashmeadiella,,,,"Robert L. Minckley T'ai H. Roulston",,2007-04-18,,2007,4,18,108,,18-Apr-07,,,,,,,,,,,,,,Adult,Female,,"yellow pan trap",Pinned,,"North America",,,,Mexico,MX,Sonora,"Municipio de Agua Prieta",,"30 km east of Agua Prieta",,31.33333,-109.25972,,,,,,,,,,,,,,,,,,"2020-09-06 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,e43ea1a6-b4a1-415b-957d-72de1e09d5ac,https://ecdysis.org/collections/individual/index.php?occid=1135477
1135478,UA,RLMC,,cef5463b-e7e2-4025-9a52-e8f1a5f5ea80,PreservedSpecimen,5558a5a3-ef9d-4c69-a7e3-e339a79c1da9,,SBV072973,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",236020,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"Robert L. Minckley",27-Feb-08,,Ashmeadiella,,,,"Robert L. Minckley T'ai H. Roulston",,2007-04-24,,2007,4,24,114,,24-Apr-07,,,,,,,,,,,"Physaria gordonii",,,Adult,Female,,net,Pinned,,"North America",,,,Mexico,MX,Sonora,"Municipio de Agua Prieta",,"30 km east of Agua Prieta",,31.31333,-109.25028,,,,,,,,,,,,,,1120,,,,"2020-09-06 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,daf3f62a-7b57-4f5d-b8fc-b5440021a73f,https://ecdysis.org/collections/individual/index.php?occid=1135478
