coreid,identifier,title,format,recordID,initialTimestamp
4386381,GOGA-04002,,,,"2026-02-12 20:24:02"
4386405,GOGA-04002,,,,"2026-02-12 20:24:02"
4386411,GOGA-04002,,,,"2026-02-12 20:24:02"
4386413,GOGA-04002,,,,"2026-02-12 20:24:02"
4386416,GOGA-04002,,,,"2026-02-12 20:24:02"
4386432,GOGA-04002,,,,"2026-02-12 20:24:02"
4386438,GOGA-04002,,,,"2026-02-12 20:24:02"
4386440,GOGA-04002,,,,"2026-02-12 20:24:02"
4386442,GOGA-04002,,,,"2026-02-12 20:24:02"
4386447,GOGA-04002,,,,"2026-02-12 20:24:02"
4386448,GOGA-04002,,,,"2026-02-12 20:24:02"
4386449,GOGA-04002,,,,"2026-02-12 20:24:02"
4386450,GOGA-04002,,,,"2026-02-12 20:24:02"
4386451,GOGA-04002,,,,"2026-02-12 20:24:02"
4386579,GOGA-04002,,,,"2026-02-12 20:24:02"
4386609,GOGA-04002,,,,"2026-02-12 20:24:02"
4386610,GOGA-04002,,,,"2026-02-12 20:24:02"
4386615,GOGA-04002,,,,"2026-02-12 20:24:02"
4386623,GOGA-04002,,,,"2026-02-12 20:24:02"
4386653,GOGA-04002,,,,"2026-02-12 20:24:02"
4386656,GOGA-04002,,,,"2026-02-12 20:24:02"
4386790,GOGA-04002,,,,"2026-02-12 20:24:02"
4386864,GOGA-04002,,,,"2026-02-12 20:24:02"
4386895,GOGA-04002,,,,"2026-02-12 20:24:02"
4386918,GOGA-04002,,,,"2026-02-12 20:24:02"
4386920,GOGA-04002,,,,"2026-02-12 20:24:02"
4386921,GOGA-04002,,,,"2026-02-12 20:24:02"
4386924,GOGA-04002,,,,"2026-02-12 20:24:02"
4386926,GOGA-04002,,,,"2026-02-12 20:24:02"
4386928,GOGA-04002,,,,"2026-02-12 20:24:02"
4386930,GOGA-04002,,,,"2026-02-12 20:24:02"
4386933,GOGA-04002,,,,"2026-02-12 20:24:02"
4386936,GOGA-04002,,,,"2026-02-12 20:24:02"
4386937,GOGA-04002,,,,"2026-02-12 20:24:02"
4386940,GOGA-04002,,,,"2026-02-12 20:24:02"
4386942,GOGA-04002,,,,"2026-02-12 20:24:02"
4386943,GOGA-04002,,,,"2026-02-12 20:24:02"
4386946,GOGA-04002,,,,"2026-02-12 20:24:02"
4386965,GOGA-04002,,,,"2026-02-12 20:24:02"
4386978,GOGA-04002,,,,"2026-02-12 20:24:02"
4386994,GOGA-04002,,,,"2026-02-12 20:24:02"
4386995,GOGA-04002,,,,"2026-02-12 20:24:02"
4386996,GOGA-04002,,,,"2026-02-12 20:24:02"
4386997,GOGA-04002,,,,"2026-02-12 20:24:02"
4386998,GOGA-04002,,,,"2026-02-12 20:24:02"
4386999,GOGA-04002,,,,"2026-02-12 20:24:02"
4387001,GOGA-04002,,,,"2026-02-12 20:24:02"
4387015,GOGA-04002,,,,"2026-02-12 20:24:02"
4387019,GOGA-04002,,,,"2026-02-12 20:24:02"
4387020,GOGA-04002,,,,"2026-02-12 20:24:02"
4387024,GOGA-04002,,,,"2026-02-12 20:24:02"
4387025,GOGA-04002,,,,"2026-02-12 20:24:02"
4387026,GOGA-04002,,,,"2026-02-12 20:24:02"
4387027,GOGA-04002,,,,"2026-02-12 20:24:02"
4387028,GOGA-04002,,,,"2026-02-12 20:24:02"
4387031,GOGA-04002,,,,"2026-02-12 20:24:02"
4387032,GOGA-04002,,,,"2026-02-12 20:24:02"
4387034,GOGA-04002,,,,"2026-02-12 20:24:02"
4387035,GOGA-04002,,,,"2026-02-12 20:24:02"
4387038,GOGA-04002,,,,"2026-02-12 20:24:02"
4387039,GOGA-04002,,,,"2026-02-12 20:24:02"
4387040,GOGA-04002,,,,"2026-02-12 20:24:02"
4387041,GOGA-04002,,,,"2026-02-12 20:24:02"
4387044,GOGA-04002,,,,"2026-02-12 20:24:02"
4387046,GOGA-04002,,,,"2026-02-12 20:24:02"
4387047,GOGA-04002,,,,"2026-02-12 20:24:02"
4387048,GOGA-04002,,,,"2026-02-12 20:24:02"
4387049,GOGA-04002,,,,"2026-02-12 20:24:02"
4387050,GOGA-04002,,,,"2026-02-12 20:24:02"
4387051,GOGA-04002,,,,"2026-02-12 20:24:02"
4387052,GOGA-04002,,,,"2026-02-12 20:24:02"
4387053,GOGA-04002,,,,"2026-02-12 20:24:02"
4387054,GOGA-04002,,,,"2026-02-12 20:24:02"
4387062,GOGA-04002,,,,"2026-02-12 20:24:02"
4387064,GOGA-04002,,,,"2026-02-12 20:24:02"
4387070,GOGA-04002,,,,"2026-02-12 20:24:02"
4387071,GOGA-04002,,,,"2026-02-12 20:24:02"
4387072,GOGA-04002,,,,"2026-02-12 20:24:02"
4387074,GOGA-04002,,,,"2026-02-12 20:24:02"
4387075,GOGA-04002,,,,"2026-02-12 20:24:02"
4387076,GOGA-04002,,,,"2026-02-12 20:24:02"
4387077,GOGA-04002,,,,"2026-02-12 20:24:02"
4387078,GOGA-04002,,,,"2026-02-12 20:24:02"
4387079,GOGA-04002,,,,"2026-02-12 20:24:02"
4387080,GOGA-04002,,,,"2026-02-12 20:24:02"
4387081,GOGA-04002,,,,"2026-02-12 20:24:02"
4387082,GOGA-04002,,,,"2026-02-12 20:24:02"
4387083,GOGA-04002,,,,"2026-02-12 20:24:02"
4387084,GOGA-04002,,,,"2026-02-12 20:24:02"
4387085,GOGA-04002,,,,"2026-02-12 20:24:02"
4387088,GOGA-04002,,,,"2026-02-12 20:24:02"
4387090,GOGA-04002,,,,"2026-02-12 20:24:02"
4387092,GOGA-04002,,,,"2026-02-12 20:24:02"
4387093,GOGA-04002,,,,"2026-02-12 20:24:02"
4387104,GOGA-04002,,,,"2026-02-12 20:24:02"
4387105,GOGA-04002,,,,"2026-02-12 20:24:02"
4387135,GOGA-04002,,,,"2026-02-12 20:24:02"
4387155,GOGA-04002,,,,"2026-02-12 20:24:02"
4387156,GOGA-04002,,,,"2026-02-12 20:24:02"
4387159,GOGA-04002,,,,"2026-02-12 20:24:02"
4387170,GOGA-04002,,,,"2026-02-12 20:24:02"
4387263,GOGA-04002,,,,"2026-02-12 20:24:02"
4387410,GOGA-04002,,,,"2026-02-12 20:24:02"
4387414,GOGA-04002,,,,"2026-02-12 20:24:02"
4387455,GOGA-04002,,,,"2026-02-12 20:24:02"
4387456,GOGA-04002,,,,"2026-02-12 20:24:02"
4387457,GOGA-04002,,,,"2026-02-12 20:24:02"
4387459,GOGA-04002,,,,"2026-02-12 20:24:02"
4387462,GOGA-04002,,,,"2026-02-12 20:24:02"
4387463,GOGA-04002,,,,"2026-02-12 20:24:02"
4387466,GOGA-04002,,,,"2026-02-12 20:24:02"
4387930,GOGA-04002,,,,"2026-02-12 20:24:02"
