coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
272013,"LaBerge, Walley",s.d.,,"Andrena astragali","Viereck and Cockerell, 1914",Andrena,astragali,,,,,b6ae44be-e53a-406d-bcb3-7e1992ee0052,"2023-06-20 14:31:37"
275299,"LaBerge, Walley",s.d.,,"Andrena astragali","Viereck and Cockerell, 1914",Andrena,astragali,,,,,115c2d12-10f8-401e-b873-f062e750676a,"2023-06-20 14:31:37"
718174,"H. Ikerd 2011",s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,73dcc303-ae4d-4f06-bba5-3308c412ebff,"2023-06-20 14:31:37"
718175,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,1194f7fe-11bf-4491-9df1-8d077b31368f,"2023-06-20 14:31:37"
718176,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,3a7b57a0-7775-408b-af5c-675f64270a94,"2023-06-20 14:31:37"
718177,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,647ca888-f61d-4288-b2ca-fec962a24c91,"2023-06-20 14:31:37"
718178,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,8d532e8c-a20b-43e4-865f-3dfc75bfabfb,"2023-06-20 14:31:37"
718179,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,9e6804df-5544-4fb0-bc1d-66f8edf19557,"2023-06-20 14:31:37"
718180,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,59f37f68-ad8a-4c6a-8de5-cddf1467b627,"2023-06-20 14:31:37"
718181,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,4c603a18-9159-49da-ac04-222a8dbd8d42,"2023-06-20 14:31:37"
718182,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,69947c6e-24eb-4ab2-b471-cdb0fb3d7aa8,"2023-06-20 14:31:37"
718183,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,24c0b375-8546-43b1-a415-25c510bd4f4c,"2023-06-20 14:31:37"
718184,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,19513f5f-7af5-42e0-af78-f07794283f96,"2023-06-20 14:31:37"
718185,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,a4f83814-8dd6-4262-a0fc-e58d8a04bbd8,"2023-06-20 14:31:37"
718186,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,49a1cd1b-4079-4223-abd9-d2a39a86a4f8,"2023-06-20 14:31:37"
718187,"T.L. Griswold 1990",s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,c82aacf4-711b-4037-9ba3-598ecf1c2d31,"2023-06-20 14:31:37"
718188,"W.E. LaBerge 1975",s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,ebfb71ce-ddbf-4293-8970-48f5d78d7e24,"2023-06-20 14:31:37"
718189,"W.E. LaBerge 1975",s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,0c4dac5d-af24-4df5-928b-8097376b6e98,"2023-06-20 14:31:37"
718190,"W.E. LaBerge 1975",s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,6e581868-d7a6-49c7-b16a-0b6301222360,"2023-06-20 14:31:37"
718191,"T.L. Griswold 2008",s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,5633cf38-ec27-459d-be8e-fda537d67b43,"2023-06-20 14:31:37"
718192,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell 1914",Andrena,astragali,,,,,5e1de3fb-71af-4cea-80fb-34d7bfc23d08,"2023-06-20 14:31:37"
