coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
1668328,https://collections.nmnh.si.edu/media/index.php?irn=9120977,https://collections.nmnh.si.edu/media/index.php?irn=9120977,https://collections.nmnh.si.edu/media/?i=9120977&width=300,https://collections.nmnh.si.edu/media/?i=9120977&width=1200,,StillImage,Photograph,,"Smithsonian Institution, National Museum of Natural History, Entomology Collection (NMNH-NMNH)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:eaab7929-cae6-45cc-afa0-2e5ee4251554,"2021-11-04 15:33:25",https://library.big-bee.net/portal/collections/individual/index.php?occid=1668328,en
1668328,https://collections.nmnh.si.edu/media/index.php?irn=9120978,https://collections.nmnh.si.edu/media/index.php?irn=9120978,https://collections.nmnh.si.edu/media/?i=9120978&width=300,https://collections.nmnh.si.edu/media/?i=9120978&width=1200,,StillImage,Photograph,,"Smithsonian Institution, National Museum of Natural History, Entomology Collection (NMNH-NMNH)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:5deec6a2-b89a-4701-aeb7-6bf42d1bdd36,"2021-11-04 15:33:25",https://library.big-bee.net/portal/collections/individual/index.php?occid=1668328,en
1668328,https://collections.nmnh.si.edu/media/index.php?irn=9120979,https://collections.nmnh.si.edu/media/index.php?irn=9120979,https://collections.nmnh.si.edu/media/?i=9120979&width=300,https://collections.nmnh.si.edu/media/?i=9120979&width=1200,,StillImage,Photograph,,"Smithsonian Institution, National Museum of Natural History, Entomology Collection (NMNH-NMNH)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:f0f43210-4fa6-4fc6-8305-1fbc1a5b78df,"2021-11-04 15:33:25",https://library.big-bee.net/portal/collections/individual/index.php?occid=1668328,en
2104899,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424120_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424120_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424120_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424120_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:cd2ddb27-52f3-4482-80c3-5bd9643d397a,"2022-03-07 22:34:25",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104899,en
2104889,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424110_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424110_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424110_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424110_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HasLabel | HabitusDorsal",urn:uuid:031906d6-2959-4697-8d42-f7fbc02326f8,"2022-03-07 22:34:26",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104889,en
2104863,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424083_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424083_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424083_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424083_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:1c497e98-c313-452a-804d-d63f0a86b61b,"2022-03-07 22:34:26",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104863,en
2104879,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424100_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424100_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424100_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424100_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:cea194a5-c04e-4236-a987-2bb5b5a1f076,"2022-03-07 22:34:27",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104879,en
2104891,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424112_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424112_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424112_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424112_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:a6647cee-753f-49d6-b5a5-647dd3c0f17c,"2022-03-07 22:34:29",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104891,en
2104903,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424125_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424125_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424125_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424125_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:1f167869-76ec-4ab0-81c6-4c3bd4731bdb,"2022-03-07 22:34:30",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104903,en
2104885,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424106_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424106_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424106_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424106_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:7914de69-25a1-47a8-be58-994b9b28be28,"2022-03-07 22:34:31",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104885,en
2104861,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424081_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424081_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424081_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424081_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HasLabel | HabitusDorsal",urn:uuid:a5b2cc2b-205e-4f18-af98-a117fcf6624a,"2022-03-07 22:34:34",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104861,en
2104901,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424123_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424123_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424123_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424123_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HasLabel | HabitusDorsal",urn:uuid:7d581c02-df06-46fe-863c-c89754b245d5,"2022-03-07 22:34:36",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104901,en
2104859,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424079_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424079_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424079_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424079_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:196b2234-57d8-43e7-bc63-2bc557e7243a,"2022-03-07 22:34:37",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104859,en
2104886,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424107_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424107_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424107_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424107_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:601b9ec6-b8a7-4dbf-acfb-ef046052f5ed,"2022-03-07 22:34:37",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104886,en
2104884,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424105_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424105_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424105_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424105_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HasLabel | HabitusDorsal",urn:uuid:c780d8fb-cc5a-4181-8ab9-8076b77f3030,"2022-03-07 22:34:40",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104884,en
2104888,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424109_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424109_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424109_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424109_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:f81dea65-1b22-405a-a9a7-cb15b5e5dfe6,"2022-03-07 22:34:42",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104888,en
2104887,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424108_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424108_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424108_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424108_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:cf2a9ca6-3db5-4b52-8e89-629c14ed32dc,"2022-03-07 22:34:43",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104887,en
2104894,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424115_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424115_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424115_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424115_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:d0a506f1-72f3-4117-83bc-765e2ff0fa41,"2022-03-07 22:34:44",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104894,en
2104867,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424087_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424087_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424087_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424087_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:82d5b2bb-b788-41c2-ba9b-87dfaefa3f75,"2022-03-07 22:34:44",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104867,en
2104854,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424074_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424074_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424074_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424074_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:772d44c8-decf-4d8f-9444-5c0fd95f25da,"2022-03-07 22:34:45",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104854,en
2104864,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424084_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424084_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424084_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424084_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:9c37999d-d07d-43ee-a647-935393cce595,"2022-03-07 22:34:48",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104864,en
2104872,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424093_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424093_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424093_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424093_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HasLabel | HabitusDorsal",urn:uuid:cba9d234-0c10-4956-a706-3040ebb4c3f6,"2022-03-07 22:34:50",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104872,en
2104856,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424076_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424076_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424076_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424076_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:8183abb3-4c6f-45c4-b747-340b33a55602,"2022-03-07 22:34:50",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104856,en
2104893,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424114_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424114_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424114_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424114_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HasLabel | HabitusDorsal",urn:uuid:2521aa2d-1cd5-43c6-96cb-1a26b8ad8b59,"2022-03-07 22:34:51",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104893,en
2104874,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424095_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424095_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424095_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424095_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:ede36cce-f366-4f3f-a8bd-355373357ff4,"2022-03-07 22:34:51",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104874,en
2104898,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424119_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424119_had_lbs__lg.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424119_had_lbs__tn.jpg,https://media01.symbiota.org/media/bigbee/LACM_ENT/LACMENT424/LACMENT424119_had_lbs_.jpg,image/jpeg,StillImage,Photograph,,"Natural History Museum of Los Angeles County",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal|HasLabel,"HabitusDorsal | HasLabel",urn:uuid:763e3247-70bc-459f-9bf4-a692a9780878,"2022-03-07 22:34:53",https://library.big-bee.net/portal/collections/individual/index.php?occid=2104898,en
