coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
1307377,https://media01.symbiota.org/media/scan/TTU_TTU-Z/201509/TTU-Z_246472_Combined_Dorsal_1442598185.jpg,https://media01.symbiota.org/media/scan/TTU_TTU-Z/201509/TTU-Z_246472_Combined_Dorsal_1442598185.jpg,https://media01.symbiota.org/media/scan/misc/201511/TTU-Z_246472_Combined_Dorsal_1_1446498949_tn.jpg,https://media01.symbiota.org/media/scan/misc/201511/TTU-Z_246472_Combined_Dorsal_1_1446498949_web.jpg,image/jpeg,StillImage,Photograph,,"Museum at Texas Tech University",,"CC BY-NC (Attribution-NonCommercial)",https://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:0f631981-9858-47be-9b70-2b90c6838b9c,"2023-02-08 13:50:47",https://ecdysis.org/collections/individual/index.php?occid=1307377,en
1307377,https://media01.symbiota.org/media/scan/TTU_TTU-Z/201509/TTU-Z_246472_combined_lateral_1442598239.jpg,https://media01.symbiota.org/media/scan/TTU_TTU-Z/201509/TTU-Z_246472_combined_lateral_1442598239.jpg,https://media01.symbiota.org/media/scan/misc/201511/TTU-Z_246472_combined_lateral__1446498949_tn.jpg,https://media01.symbiota.org/media/scan/misc/201511/TTU-Z_246472_combined_lateral__1446498949_web.jpg,image/jpeg,StillImage,Photograph,,"Museum at Texas Tech University",,"CC BY-NC (Attribution-NonCommercial)",https://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:19b005cc-0a82-47f4-8d7b-8bc4853a7b57,"2023-02-08 13:50:47",https://ecdysis.org/collections/individual/index.php?occid=1307377,en
1307377,https://media01.symbiota.org/media/scan/TTU_TTU-Z/201509/TTU-Z_246472_labels_1442598309.jpg,https://media01.symbiota.org/media/scan/TTU_TTU-Z/201509/TTU-Z_246472_labels_1442598309.jpg,https://media01.symbiota.org/media/scan/misc/201511/TTU-Z_246472_labels_1442598309_1446498950_tn.jpg,https://media01.symbiota.org/media/scan/misc/201511/TTU-Z_246472_labels_1442598309_1446498950_web.jpg,image/jpeg,StillImage,Photograph,,"Museum at Texas Tech University",,"CC BY-NC (Attribution-NonCommercial)",https://creativecommons.org/licenses/by-nc/4.0/,,,,urn:uuid:100dd40e-f967-4376-a0ad-c4208f4412b3,"2023-02-08 13:50:47",https://ecdysis.org/collections/individual/index.php?occid=1307377,en
1483180,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110575_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110575_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110575_had_tn.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110575_had.JPG,image/jpeg,StillImage,Photograph,,"Florida State Collection of Arthropods",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal,,urn:uuid:bb9bd3e6-db42-47a6-8029-20cba09816cf,"2023-07-05 16:09:57",https://ecdysis.org/collections/individual/index.php?occid=1483180,en
1486570,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110576_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110576_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110576_had_tn.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110576_had.JPG,image/jpeg,StillImage,Photograph,,"Florida State Collection of Arthropods",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal,,urn:uuid:e252676b-dae1-4739-9c68-fcff2829bddb,"2023-07-05 16:09:57",https://ecdysis.org/collections/individual/index.php?occid=1486570,en
1488047,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110577_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110577_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110577_had_tn.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110577_had.JPG,image/jpeg,StillImage,Photograph,,"Florida State Collection of Arthropods",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal,,urn:uuid:7143aa3e-e4c5-4b02-9562-6e9c8d5b422c,"2023-07-05 16:09:57",https://ecdysis.org/collections/individual/index.php?occid=1488047,en
1484633,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110578_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110578_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110578_had_tn.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110578_had.JPG,image/jpeg,StillImage,Photograph,,"Florida State Collection of Arthropods",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal,,urn:uuid:f4a9e745-c97c-4ce5-b755-fb876c2323cd,"2023-07-05 16:09:57",https://ecdysis.org/collections/individual/index.php?occid=1484633,en
1493973,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110579_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110579_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110579_had_tn.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110579_had.JPG,image/jpeg,StillImage,Photograph,,"Florida State Collection of Arthropods",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal,,urn:uuid:5e5dd8ff-fcbc-4262-b7ff-3254b0ed6e2b,"2023-07-05 16:09:57",https://ecdysis.org/collections/individual/index.php?occid=1493973,en
1485714,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110580_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110580_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110580_had_tn.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110580_had.JPG,image/jpeg,StillImage,Photograph,,"Florida State Collection of Arthropods",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal,,urn:uuid:cba3e6eb-f4ca-4c7e-84c8-9a027a057482,"2023-07-05 16:09:57",https://ecdysis.org/collections/individual/index.php?occid=1485714,en
1492146,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110581_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110581_had_lg.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110581_had_tn.jpg,https://media01.symbiota.org/media/ecdysis/FSCA/FSCA00110/FSCA_00110581_had.JPG,image/jpeg,StillImage,Photograph,,"Florida State Collection of Arthropods",,"CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,HabitusDorsal,,urn:uuid:b4743d77-6644-4e93-b1f6-cf2cfd951ac1,"2023-07-05 16:09:57",https://ecdysis.org/collections/individual/index.php?occid=1492146,en
