id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
1307377,TTU,TTU-Z,,cea09681-fa6f-4dd5-9fc9-52badffeed0c,PreservedSpecimen,e3d3bdb2-ba7c-4e38-825c-5d4ac455ba65,TTU-Z_246472,"Accession Number: TTU1997-058",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,,,,,,,,"D. D. Ralston",,1977-07-27,,1977,7,27,208,,24-VII-1977,,,,,,,,,,,,,,adult,,1,,"dry pinned",,"North America",,,,"United States",US,Texas,Culberson,,"Guadalupe National Park, The Bowl",,31.925671,-104.828559,WGS84,301,,,,,,"38 Low THE BOWL",,,,,,,DRY-025,,megan.leber,"2015-09-24 15:43:57",https://creativecommons.org/licenses/by-nc/4.0/,"Museum at Texas Tech University",,0fc654c0-878e-4c1e-b5da-a60ec63dee55,https://ecdysis.org/collections/individual/index.php?occid=1307377
1346173,TTU,TTU-Z,,cea09681-fa6f-4dd5-9fc9-52badffeed0c,PreservedSpecimen,e0abea1d-b285-45c7-bb81-035df94bedc5,TTU-Z_266872,"Accession Number: TTU1997-058",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,,,,,,,,"L. O'Brien; C. W. O'Brien & Marshall",,1971-06-30,,1971,6,30,181,,VI-30-1971,,,,,,,,,,,,,,Adult,,1,,"Dry pinned",,"North America",,,,Mexico,MX,"San Luis Potosi",,,"18 Miles N.W. San Luis Potosi",,22.384724,-101.323753,WGS84,3000,,"J. Girón",,"Google Maps",,,,,,,,,,,adewaele,"2021-03-04 14:08:41",https://creativecommons.org/licenses/by-nc/4.0/,"Museum at Texas Tech University",,0cda867e-3cdf-4b9b-ba05-6e22ec6bbfb6,https://ecdysis.org/collections/individual/index.php?occid=1346173
1483180,FSCA,,,17fb5c4e-64ed-4da9-84ec-af6ae89b47c9,PreservedSpecimen,cdde72b1-7487-4fa7-808a-900809e9c4a9,"FSCA 00110575",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,"Mitchell, T. B. (Theodore B.)",1962,,,,,,"Mead, F. W. (Frank W.)",,1959-09-11,,1959,9,11,254,,9/11/1959,"[Aberdeen, N.C.] [F. W. MEAD COLL. 11, IX 59] [Chrysopsis] [] [T.B. MITCHELL DET. 1962] [Calliopsis (Calliopsis) coloradensis Cress.]",,,,,,,,,,,,,adult,Male,,"none specified",,,"North America",,,,"United States",US,"North Carolina",Moore,,"Aberdeen, Moore Co., NC",,35.13251,-79.42996,,,"35.13251, -79.42996",,,,,,,,,,,,"Florida State Collection of Arth",,,"2025-03-13 12:24:28",http://creativecommons.org/publicdomain/zero/1.0/,,,cdde72b1-7487-4fa7-808a-900809e9c4a9,https://ecdysis.org/collections/individual/index.php?occid=1483180
1484633,FSCA,,,17fb5c4e-64ed-4da9-84ec-af6ae89b47c9,PreservedSpecimen,95b073be-0f5a-49c0-a69d-7ee60b9df0b5,"FSCA 00110578",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,"none specified","none specified",,,,,,"Poe, S.",,1967-04-14,,1967,4,14,104,,4/14/1967,"[Columbia, Mo. IV.14 1967 S. Poe] [Nest] [Calliopsis coloradensis Craw]",,,,,,,,,,,,,adult,Unknown,,"none specified",,,"North America",,,,"United States",US,Missouri,,,"Columbia, Missouri",,38.25031,-92.50046,,,"38.25031, -92.50046",,,,,,,,,,,,"Florida State Collection of Arth",,,"2025-03-13 12:24:28",http://creativecommons.org/publicdomain/zero/1.0/,,,95b073be-0f5a-49c0-a69d-7ee60b9df0b5,https://ecdysis.org/collections/individual/index.php?occid=1484633
1485714,FSCA,,,17fb5c4e-64ed-4da9-84ec-af6ae89b47c9,PreservedSpecimen,d10bd92e-174c-4783-b6c1-9260ccb890a2,"FSCA 00110580",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,"none specified","none specified",,,,,,"Young, F. N. (Frank N.)",,1972-08-31,,1972,8,31,244,,8/31/1972,"[IND. Monroe County Bloomington VIII.31.1972 FNYoung]",,,,,,,,,,,,,adult,Unknown,,"none specified",,,"North America",,,,"United States",US,Indiana,Monroe,Bloomington,"Bloomington, Monroe Co., IN",,39.16527778,-86.52638889,,,"39.16527778, -86.52638889",,,,,,,,,,,,"Florida State Collection of Arth",,,"2025-03-13 12:24:28",http://creativecommons.org/publicdomain/zero/1.0/,,,d10bd92e-174c-4783-b6c1-9260ccb890a2,https://ecdysis.org/collections/individual/index.php?occid=1485714
1486570,FSCA,,,17fb5c4e-64ed-4da9-84ec-af6ae89b47c9,PreservedSpecimen,a9080831-23a7-42eb-b6aa-58c45dd5a71c,"FSCA 00110576",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,"Mitchell, T. B. (Theodore B.)",1962,,,,,,"Mead, F. W. (Frank W.)",,1959-09-11,,1959,9,11,254,,9/11/1959,"[Aberdeen, N.C.] [F. W. MEAD COLL. 11, IX 59] [Chrysopsis] [Calliopsis coloradensis  Cress. Det. Mitch. '62]",,,,,,,,,,,,,adult,Female,,"none specified",,,"North America",,,,"United States",US,"North Carolina",Moore,,"Aberdeen, Moore Co., NC",,35.13251,-79.42996,,,"35.13251, -79.42996",,,,,,,,,,,,"Florida State Collection of Arth",,,"2025-03-13 12:24:28",http://creativecommons.org/publicdomain/zero/1.0/,,,a9080831-23a7-42eb-b6aa-58c45dd5a71c,https://ecdysis.org/collections/individual/index.php?occid=1486570
1488047,FSCA,,,17fb5c4e-64ed-4da9-84ec-af6ae89b47c9,PreservedSpecimen,ef682d2c-a76a-44ae-8e7c-db6dc0169f0a,"FSCA 00110577",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,"none specified","none specified",,,,,,"Poe, S.",,1967-04-14,,1967,4,14,104,,4/14/1967,"[Columbia, Mo. IV.14 1967 S. Poe] [Nest] [Calliopsis coloradensis Craw]",,,,,,,,,,,,,adult,Unknown,,"none specified",,,"North America",,,,"United States",US,Missouri,,,"Columbia, Missouri",,38.25031,-92.50046,,,"38.25031, -92.50046",,,,,,,,,,,,"Florida State Collection of Arth",,,"2025-03-13 12:24:28",http://creativecommons.org/publicdomain/zero/1.0/,,,ef682d2c-a76a-44ae-8e7c-db6dc0169f0a,https://ecdysis.org/collections/individual/index.php?occid=1488047
1492146,FSCA,,,17fb5c4e-64ed-4da9-84ec-af6ae89b47c9,PreservedSpecimen,19836f6a-4a21-4eb5-99e5-5b2e88ffa648,"FSCA 00110581",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,"none specified","none specified",,,,,,"Young, F. N. (Frank N.)",,1972-08-31,,1972,8,31,244,,8/31/1972,"[IND. Monroe County Bloomington VIII.31.1972 FNYoung]",,,,,,,,,,,,,adult,Unknown,,"none specified",,,"North America",,,,"United States",US,Indiana,Monroe,Bloomington,"Bloomington, Monroe Co., IN",,39.16527778,-86.52638889,,,"39.16527778, -86.52638889",,,,,,,,,,,,"Florida State Collection of Arth",,,"2025-03-13 12:24:29",http://creativecommons.org/publicdomain/zero/1.0/,,,19836f6a-4a21-4eb5-99e5-5b2e88ffa648,https://ecdysis.org/collections/individual/index.php?occid=1492146
1493973,FSCA,,,17fb5c4e-64ed-4da9-84ec-af6ae89b47c9,PreservedSpecimen,6838baf4-c09c-4a44-9e9c-4b73a4901c58,"FSCA 00110579",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,"Wiley, J. R. (James R.)",2012,,,,,,"Young, F. N. (Frank N.)",,1972-09-10,,1972,9,10,254,,9/10/1972,"[IND. Monroe County Lake Monroe S.E. Bloomington ix.10 #2468 1972 FNYoung] [Calliopsis coloradensis Cr. det. Wiley 2012]",,,,,,,,,,,,,adult,Unknown,,"none specified",,,"North America",,,,"United States",US,Indiana,Monroe,Bloomington,"Lake Monroe, Bloomington, Monroe Co., IN, USA",,39.07,-86.44,,,"39.07, -86.44",,,,,,,,,,,,"Florida State Collection of Arth",,,"2025-03-13 12:24:29",http://creativecommons.org/publicdomain/zero/1.0/,,,6838baf4-c09c-4a44-9e9c-4b73a4901c58,https://ecdysis.org/collections/individual/index.php?occid=1493973
2953147,UM,WRME,,5e7df386-c816-4437-888e-e97d8d211ed7,PreservedSpecimen,f2cab042-b7ab-414a-9368-9ad48a4b3676,JBWM0407291,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis coloradensis",237460,"Cresson, 1878",Calliopsis,"Calliopsis (Calliopsima)",coloradensis,,,,,Species,"Jason Gibbs",,,,,,,"A.J. Hunter",,1924-08-24/1924-08-24,,1924,8,24,237,237,1924-08-24,,,,,,,,,,,,,,,male,,,,,"North America",,,,Canada,CA,Manitoba,"RM Rockwood",,Balmoral,,50.25,-97.32,WGS84,,,,,,,,,,,,,,WRME,,"L. Irwin","2025-03-13 12:21:24",https://creativecommons.org/licenses/by/4.0/,,,f2cab042-b7ab-414a-9368-9ad48a4b3676,https://ecdysis.org/collections/individual/index.php?occid=2953147
