coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
1132418,"Robert L. Minckley",22-Nov-10,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,24c2e70a-34a5-43b5-b8c4-2c0b840456f6,"2023-04-27 19:14:40"
1132419,"Robert L. Minckley",23-Oct-08,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,a2d0c090-31f9-4faa-80fb-385e0d84bb7b,"2023-04-27 19:14:40"
1132420,"Robert L. Minckley",15-May-10,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,91bc35d2-bdd2-4d52-8632-22300f746491,"2023-04-27 19:14:40"
1132421,"Robert L. Minckley",15-May-10,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,b31bc441-c0d3-46f6-9418-bb85fd252697,"2023-04-27 19:14:40"
1132422,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,761bb33c-2ba7-44a8-bcd3-0b3f392542c1,"2023-04-27 19:14:40"
1132423,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,de88079a-66a3-43bd-bac0-177b4842304d,"2023-04-27 19:14:40"
1132424,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,e7541711-44d6-49da-8163-904b58ff1214,"2023-04-27 19:14:40"
1132425,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,79d630d1-8ada-4816-89c4-b9dff131cf64,"2023-04-27 19:14:40"
1132426,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,bf5de5cb-e2ec-4f00-a083-4c313d9d865b,"2023-04-27 19:14:40"
1132427,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,1da99579-feaf-4cf2-965e-71bfa1921e27,"2023-04-27 19:14:40"
1132428,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,f2a09153-029f-4867-a098-7fa1fa86ccbb,"2023-04-27 19:14:40"
1132429,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,57009e3c-2b24-4ea4-8410-b98be98437a1,"2023-04-27 19:14:40"
1132430,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,bc3034b0-e5b8-4949-9f2a-085207dce2e7,"2023-04-27 19:14:40"
1132431,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,9b62102c-4ff1-4ba5-914e-013e502d82dd,"2023-04-27 19:14:40"
1132432,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,5a5ea75f-d84c-48c3-8142-b4134b266f92,"2023-04-27 19:14:40"
1132433,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,1caaf977-2fa1-4871-b46f-b2ab6fb900c1,"2023-04-27 19:14:40"
1132434,"Robert L. Minckley",24-Feb-11,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,373513b4-e178-49fc-94da-f6adc48193eb,"2023-04-27 19:14:40"
1132435,"Robert L. Minckley",24-Feb-11,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,147005fc-0e65-4d42-8a39-032d9e0abfe8,"2023-04-27 19:14:40"
1132436,"Robert L. Minckley",8-Oct-12,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,96c6293d-27c3-4937-9b0a-b352de7f5ee2,"2023-04-27 19:14:40"
1132437,"Robert L. Minckley",19-May-10,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,85e5ca26-0ddd-4755-8464-4831435fa42e,"2023-04-27 19:14:40"
1132438,"Robert L. Minckley",29-Dec-08,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,49623b0d-4052-4eb7-85ab-95e37f6c6cbd,"2023-04-27 19:14:40"
1132439,"Robert L. Minckley",4-Jun-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,2d009fd2-c404-46f8-9444-4231fbda55fd,"2023-04-27 19:14:40"
1132440,"Robert L. Minckley",29-Nov-06,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,90f00378-e996-424d-aacf-8046d02ab11b,"2023-04-27 19:14:40"
1132441,"Robert L. Minckley",6-Feb-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,22bca3b2-e103-4a98-83e8-a608b46b3eb6,"2023-04-27 19:14:40"
1132442,"Robert L. Minckley",29-Dec-08,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,cc8d46c1-897e-4515-8235-58d2a04f3482,"2023-04-27 19:14:40"
1132443,"Robert L. Minckley",25-May-09,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,85273a23-acd8-4076-b1b3-44811fc4510b,"2023-04-27 19:14:40"
1132444,"Robert L. Minckley",27-Nov-06,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,Ashmeadiella,1a9a01fa-1c65-4a68-b505-6521a7e48e78,"2023-04-27 19:14:40"
1467485,unknown,s.d.,,"Ashmeadiella bucconis",Say,Ashmeadiella,bucconis,,,,,30d0f084-3e05-41e5-9fb1-b4fef7b79ac6,"2023-04-27 19:14:40"
1467486,unknown,s.d.,,"Ashmeadiella bucconis",Say,Ashmeadiella,bucconis,,,,,c5d72a5b-e3cc-4748-aea7-95a85cf91fb6,"2023-04-27 19:14:40"
2895750,"R.W. Thorp",,,"Ashmeadiella bucconis","(Say 1837)",,,,,,,aa467188-88ef-46ea-b459-6373bf272abe,"2023-09-19 16:03:39"
2923968,"R.W. Thorp",,,"Ashmeadiella bucconis denticulata","(Say 1937)",,,,,,,7dbf77a9-76a6-4d26-b89e-2a38b6a7e1b4,"2023-09-19 16:03:39"
2923969,"R.W. Thorp",,,"Ashmeadiella bucconis denticulata","(Say 1937)",,,,,,,095a7af5-616e-4562-b09c-991083299928,"2023-09-19 16:03:39"
2986939,"E. Hanuschuk",,,"Ashmeadiella bucconis","(Say 1837)",,,,,,,aad18262-a6a1-4738-a354-43bd3ab8af59,"2023-09-19 16:03:39"
2992915,"Jason Gibbs",,,"Ashmeadiella bucconis","(Say 1837)",,,,,,,871a7dde-a5a5-4769-ae5d-eab0f19bd825,"2023-09-19 16:03:39"
3000830,"Jason Gibbs",2023,,"Ashmeadiella bucconis","(Say 1837)",,,,,,,8ea2cf9f-5891-4ae1-a6f4-c3ad08ea1c5a,"2023-09-19 16:03:39"
3000831,"Jason Gibbs",2023,,"Ashmeadiella bucconis","(Say 1837)",,,,,,,fbd71281-6362-4e59-9ec2-6e24887d3eb7,"2023-09-19 16:03:39"
3003088,"Jason Gibbs",2023,,"Ashmeadiella bucconis","(Say 1837)",,,,,,,9d52634f-7835-45e7-a3ec-53693d8cf5c3,"2023-09-19 16:03:39"
3325268,"Buzz L. Hoffmann",s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,f7ec7196-d02e-4b4f-9c56-37c4b681b975,"2023-11-22 11:51:30"
3325270,"Buzz L. Hoffmann",s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,acd6aba6-7ec8-4fcc-a3b0-4d830c948ac4,"2023-11-22 11:51:30"
3392590,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,needs_id,1e9f4be6-f034-4e49-acf6-cdb8b8a2a6ad,"2023-12-26 13:23:47"
3392591,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,research,29d989d2-3247-434b-83f3-4068593cb49d,"2023-12-26 13:23:47"
3778281,"Robert L Minckley",s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,ba04c51f-72c1-4e99-a476-c87d508307f7,"2024-06-03 16:31:59"
5596465,"Karen W. Wright",2025,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,f22cdb40-98d0-41cc-b14c-fa8f23f42ae8,"2025-08-18 16:46:43"
5596465,,s.d.,,,,,,,,,,cb14b93e-8cd4-46c5-bc5f-dcb362fd8f92,"2025-08-18 16:46:43"
5596465,,s.d.,,undetermined,,,,,,,,745c812a-8614-4b98-a030-dbe45a2291f4,"2025-02-17 17:59:02"
5596557,"Karen W. Wright",2025,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,82d4fdf4-1f9d-4b99-9414-559bdac1999b,"2025-08-18 16:46:43"
5596557,,s.d.,,,,,,,,,,1024f2bf-2dd9-4c96-86d5-d1bdf8bf1f4c,"2025-08-18 16:46:43"
5596557,,s.d.,,undetermined,,,,,,,,a898c905-92c4-40d2-b5ee-540122ff2223,"2025-02-17 17:59:02"
5605567,"Karen W. Wright",2025,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,1ee7475b-2cf1-4db7-8f37-fbd4c759da7a,"2025-08-18 16:46:43"
5605567,"Karla Salp",s.d.,,Atoposmia,"Cockerell, 1935",,,,,,,0b32818c-fced-43ef-8155-3c8660dde00c,"2025-02-17 17:59:02"
5605569,"Karen W. Wright",2025,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,e8485eb4-f56d-4481-812e-eb6056f7c03a,"2025-08-18 16:47:20"
5605569,"Karla Salp",s.d.,,Atoposmia,"Cockerell, 1935",,,,,,,338fae91-340c-41b1-b200-458565496e39,"2025-02-17 17:59:02"
5605576,"Karen W. Wright",2025,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,d7f5d5c8-c4d7-4e56-8f8d-6e7a80140f1f,"2025-08-18 16:46:43"
5605576,"Karla Salp",s.d.,,Atoposmia,"Cockerell, 1935",,,,,,,a1599f42-ba14-422a-9d33-c864b8240fd7,"2025-02-17 17:59:02"
5605577,"Karen W. Wright",2025,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,7e5def0b-01ed-4fa8-9e56-381b25dc26fa,"2025-08-18 16:47:20"
5605577,"Karla Salp",s.d.,,Atoposmia,"Cockerell, 1935",,,,,,,d7f33655-7909-4a42-b906-11b40dbed64e,"2025-02-17 17:59:02"
6004852,"S. Shukla-Bergen",s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,65a2989f-b0df-49f5-b73d-f2df436fef32,"2025-07-16 17:05:12"
6057077,"C.D. Michener",,,"Ashmeadiella bucconis denticulata",Cresson,,,,,,,473017c7-3238-44ad-874a-11bd29beb97c,"2025-09-16 12:42:49"
6057078,,,,"Ashmeadiella bucconis denticulata",Cresson,,,,,,,bf54bed5-2d41-451e-9cf6-357259c7934f,"2025-09-16 12:42:49"
6057079,"C.D. Michener",1953,,"Ashmeadiella bucconis denticulata",Cresson,,,,,,,e4f5e62b-de61-4df0-a8a1-02e58221e819,"2025-09-16 12:42:49"
6057080,,,,"Ashmeadiella bucconis denticulata",Cresson,,,,,,,b44b0605-5a0d-4742-a49a-b7bd7f36bfde,"2025-09-16 12:42:49"
6057081,,,,"Ashmeadiella bucconis denticulata",Cresson,,,,,,,af126c43-83df-44ad-8258-efda29fcef79,"2025-09-16 12:42:49"
6057082,,,,"Ashmeadiella bucconis denticulata",Cresson,,,,,,,ceef375b-cf83-426c-91a6-1acdb107f143,"2025-09-16 12:42:49"
6082090,"B. Zand",,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,f9eb4536-5580-4d0b-bd6a-d355256ea265,"2025-09-29 15:53:54"
6082091,"B. Zand",,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,84d4ad16-b98f-4619-8c29-dbfb02e6acb8,"2025-09-29 15:53:54"
6082092,"B. Zand",,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,b335461c-ecfe-404a-b1fc-1974f575d561,"2025-09-29 15:53:54"
6148293,"T. Griswold",,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,4d5bf668-71b8-4b24-bd0f-9e4e989bf631,"2025-11-20 15:34:40"
6148294,"T. Griswold",,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,e01dd93a-d084-4d7d-aab7-ee9ead469ba7,"2025-11-20 15:34:40"
6148302,"K.R. Wetherill",,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,42af9fbb-cd0c-4ff5-a6ae-e81a1977ae08,"2025-11-20 15:34:40"
6148310,"T. Griswold",,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,9c8b156d-5bc1-466f-9c93-3294f03c1cfc,"2025-11-20 15:34:40"
6148321,"T. Griswold",,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,8d0e3ad4-17b5-400a-9551-9f680437c709,"2025-11-20 15:34:40"
6148325,"T. Griswold",,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,c19af37e-37f1-4b34-b55d-b7f85177621e,"2025-11-20 15:34:40"
6148343,"T. Griswold",,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,0002a6fe-d6c3-46d9-a02b-e2e7d7088ecb,"2025-11-20 15:34:40"
6178198,"K.W. Wright",2019,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,e99562d6-4d6c-48db-a266-bc4e8a9608cf,"2025-11-20 15:34:40"
6178204,"K.R. Wetherill",2011,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,aa56e692-6e07-417d-8437-c0503287d1ca,"2025-11-20 15:34:40"
6178211,"K.R. Wetherill",2011,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,98ae6d5e-c801-4f2f-b12b-c39c1865ed99,"2025-11-20 15:34:40"
6178212,"K.R. Wetherill",2011,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,3d86cd30-c7c0-4cd6-bc87-34d2849f96ff,"2025-11-20 15:34:40"
6178215,"K.R. Wetherill",2011,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,d039cd5e-e45f-4ef8-9c1f-63e4e056c114,"2025-11-20 15:34:40"
6178216,"K.R. Wetherill",2011,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,f01b4b0f-4ce7-46ce-b550-2d5478c53fab,"2025-11-20 15:34:40"
6178218,"K.R. Wetherill",2011,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,bdf35b0b-fe0d-4693-987d-4c9c9eae38de,"2025-11-20 15:34:40"
6382383,"Charles Duncan Michener",1937,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,d46d9208-e93d-401d-9e38-5415c089b3ba,"2026-02-26 17:26:14"
6382384,"Charles Duncan Michener",1937,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,9c517a4e-bcca-4bff-9e2d-946cc402eeba,"2026-02-26 17:26:14"
6382385,"Charles Duncan Michener",1937,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,9ac25478-783f-4d4f-af10-df02332ceb2d,"2026-02-26 17:26:14"
6382386,"Charles Duncan Michener",1937,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,2d878e9f-1dc4-4d25-9b1f-a2bc2786f7dd,"2026-02-26 17:26:14"
6382387,"Charles Duncan Michener",1937,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,b127b6cd-298e-4349-8673-5b011e5234a4,"2026-02-26 17:26:14"
6382388,,,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,1e89b6eb-340d-4bdb-b9ca-3b08abf9f659,"2026-02-26 17:26:14"
6507101,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,bd0f6f59-34bd-4aed-8673-1c0769034872,"2026-05-21 14:06:12"
6507103,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,72758c0c-fc6f-4d45-bae4-e81935253161,"2026-05-21 14:06:39"
6507104,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,35a2400e-7640-4d3e-99b0-7fe58ddff080,"2026-05-21 14:06:58"
6507106,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,7d59933a-e5d8-4888-ac21-a50cc053ecad,"2026-05-21 14:07:20"
6507108,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,225b3b72-b683-4d39-8962-c969e02d27d2,"2026-05-21 14:07:43"
6507109,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,049a641a-7a73-49f2-86b5-3b4724a247fc,"2026-05-21 14:08:03"
6507111,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,6a9a03fd-eee8-4bde-898d-54dd7d266503,"2026-05-21 14:10:06"
6507113,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,d32f86be-de79-499c-a596-68a8bddcb592,"2026-05-21 14:10:42"
6507114,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,85a37339-36f6-435c-8843-45fefa20d56b,"2026-05-21 14:11:04"
6507115,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,e45b9837-75a8-423b-8d46-5fd7a7763c84,"2026-05-21 14:11:23"
6507116,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,1440ba5c-f2be-49e1-a0fa-13fbe996b853,"2026-05-21 14:11:41"
6507119,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,91ad2ebd-5b5c-4ef8-ab69-07c2f0630a7d,"2026-05-21 14:12:33"
6509844,"T. Hettiarachchi",s.d.,,"Ashmeadiella bucconis","(Say, 1837)",,,,,,,3e4b8a34-e26f-4635-bb4d-f83110181ec9,"2026-05-25 11:20:58"
6522013,"Joel D. Gardner",,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,48a672ab-066b-4b70-bda7-ff228d939f0c,"2026-05-29 18:04:04"
6522014,"Joel D. Gardner",,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,b4cb5588-929f-483f-8c97-77d725d720d7,"2026-05-29 18:04:04"
6522015,"Joel D. Gardner",,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,ef3381f9-6944-4501-96a2-cd8801786952,"2026-05-29 18:04:04"
6522016,"Joel D. Gardner",,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,b791c2ee-ad45-4077-82b0-94b3df0c73c6,"2026-05-29 18:04:04"
6522017,"Joel D. Gardner",,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",,,,,,,9a0888af-d155-4f98-a08a-e3efbe59f3d6,"2026-05-29 18:04:04"
