coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
160660,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,313522f3-378b-4859-bc17-e532b07d782f,"2023-06-20 14:31:37"
162712,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,5d05ba21-075e-4fd1-b1d2-e3c898305f68,"2023-06-20 14:31:37"
162749,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,905fd81c-5431-42f0-b74d-b049620bae74,"2023-06-20 14:31:37"
166123,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,398d5b36-dfbf-4f58-9609-8c97d337b332,"2023-06-20 14:31:37"
169803,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,6e7c693e-1185-4b40-a668-7ff29576dbe9,"2023-06-20 14:31:37"
195226,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,1566fb08-1d79-49c3-b58a-efe0bc75412c,"2023-06-20 14:31:37"
195631,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,89ad596f-40d4-4cc1-b0e5-598a144ef49b,"2023-06-20 14:31:37"
198031,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,c89fe436-11e4-401c-905a-3c26473822b1,"2023-06-20 14:31:37"
201123,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,29d04d01-4a82-4ffe-8ec5-7703026b79e1,"2023-06-20 14:31:37"
202679,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,96293d38-ffdb-4533-90d7-60b9634b2cb8,"2023-06-20 14:31:37"
203849,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,23b335e2-b8ff-42c9-928a-0fee44bc2b14,"2023-06-20 14:31:37"
204204,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,029ea9a9-a4dd-404c-933f-e0b10d32d35b,"2023-06-20 14:31:37"
205950,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,d5fdc2d7-1567-4525-9cd0-52009f045eea,"2023-06-20 14:31:37"
206632,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,4b3f6136-8d4d-4765-934e-5bbe719992ca,"2023-06-20 14:31:37"
210386,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,94f599f0-3ceb-436e-bff6-64901b47bdc1,"2023-06-20 14:31:37"
213249,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,fe9e95de-f1d6-4b38-a1ea-aefc93b7f9dc,"2023-06-20 14:31:37"
