id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
351318,ASU,ASUHIC,,71ca74c2-208d-4784-998f-6f7ecc6ec090,PreservedSpecimen,d8594f76-d077-414c-a4b5-8f599f8c6bae,ASUHIC0081493,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"R.W. Brooks",1979,,,,,,"J.A. Little",,,,0,0,0,,,,"no collection date record",,,,,,,,,,,,,,male,,,,,"North America",,,,"United States",US,Utah,"Utah County",,"Provo Bench",,40.30139,-111.69917,WGS84,2000,,"Lester Villalobos",,SCAN,"requires verification",,,,,,,,,,lvillalobos,"2015-11-06 17:23:19",http://creativecommons.org/publicdomain/zero/1.0/,,,a01b5422-8202-4b34-bfc9-29eb755fedae,https://ecdysis.org/collections/individual/index.php?occid=351318
351319,ASU,ASUHIC,,71ca74c2-208d-4784-998f-6f7ecc6ec090,PreservedSpecimen,eca760c8-c909-40b9-bfe8-8c699eab4ede,ASUHIC0081494,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"R.W. Brooks",1979,,,,,,"Alana Rockwood; Linda C. Draper, Martin A. Kolner",,1974-04-13,,1974,4,13,103,,,,,,,,,,,,,,,,,female,,,,,"North America",,,,"United States",US,Arizona,"Yavapai County",,"2.75 mi. NNE of Montezuma Well",,34.678108,-111.732416,WGS84,2000,,"Lester Villalobos",,SCAN,"requires verification",,1158,,,,,3800ft,,,lvillalobos,"2015-11-06 17:23:10",http://creativecommons.org/publicdomain/zero/1.0/,,,1e0938be-561b-428d-bec6-be69d7118417,https://ecdysis.org/collections/individual/index.php?occid=351319
696174,DUGWAY,DUG-ENT,,847b0b2e-b6d5-4373-8c09-0ab3bc9b8376,PreservedSpecimen,fe5670e8-931b-4513-bbe3-26bad0029722,DPG1HEXA0000064,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,,,,,,,,"T. Griswold",,2003-05-12,,2003,5,12,132,,"12 May 2003","barcode:BBSL477900, Native bee survey, USDA, Logan, Utah.",,,,,,,,,,"Astragalus mollissimus",,,Adult,,1,"general collecting","Pinned, Imaged at the Museum of Northern Arizona by Zane Holditch",,"North America",,,,"United States",US,Utah,Tooele,Dugway,"1.2 mi W little Granite Mtn.",,40.197051,-112.862145,WGS84,,"12s 341501E 4451291N",,,,,,,,,,,,Dugway,,Dugway,"2019-03-16 13:22:18",http://creativecommons.org/publicdomain/zero/1.0/,,,93878ab9-e08b-4117-888b-9d32318e8a9a,https://ecdysis.org/collections/individual/index.php?occid=696174
696175,DUGWAY,DUG-ENT,,847b0b2e-b6d5-4373-8c09-0ab3bc9b8376,PreservedSpecimen,b6902339-f6b3-4689-a834-8819efd368fe,DPG1HEXA0000065,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,,,,,,,,J.Wilson,,2003-05-13,,2003,5,13,133,,"13 May 2003","Barcode,BBSL:478010, Native Bee serve, USDA, logan, Utah",,,,,,,,,,"stragalus mollissimus",,,Adult,,1,"general collecting","Pinned, Imaged at the Museum of Northern Arizona by Zane Holditch",,"North America",,,,"United States",US,Utah,Tooele,Dugway,"3.2 mi SSW wig Mtn.",,40.272448,-113.042342,WGS84,,"12s 326355E 4459998N",,,,,,,,,,,,Dugway,,Dugway,"2019-03-16 13:25:26",http://creativecommons.org/publicdomain/zero/1.0/,,,4c99f6ca-8819-41a6-a36d-dd8deaa9e4be,https://ecdysis.org/collections/individual/index.php?occid=696175
777302,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,d7caa23d-ccb2-4172-ade6-69749cce5935,NAUF4A0007387,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,CPMAB,2012,,,,,,"Dave Smith",,2010-04-08,,2010,4,8,98,,4/8/10,,"Desert Grassland",,,,,,,,,,,,Adult,Male,1,"White Pollinator Cup",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,DG1,,35.581,-111.656,"WGS 84",,,,,,,,,,,,,,"Northern Arizona University",,"Zach Manor","2015-08-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,4cf0ba80-8264-41d5-aff8-35d73aaac125,https://ecdysis.org/collections/individual/index.php?occid=777302
777303,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,e721a891-1b09-427a-9a66-4d5d088a78f4,NAUF4A0007396,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,CPMAB,2012,,,,,,"Dave Smith",,2010-04-08,,2010,4,8,98,,4/8/10,,"Desert Grassland",,,,,,,,,,,,Adult,Male,1,"Yellow Pollinator Cup",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,DG1,,35.581,-111.656,"WGS 84",,,,,,,,,,,,,,"Northern Arizona University",,"Zach Manor","2015-08-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,2d713539-051b-49d7-9761-eeff39a7dcc4,https://ecdysis.org/collections/individual/index.php?occid=777303
777304,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,8dcfc530-ed6e-475d-8291-fc4b818896a1,NAUF4A0007394,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,CPMAB,2012,,,,,,"Dave Smith",,2010-04-08,,2010,4,8,98,,4/8/10,,"Desert Grassland",,,,,,,,,,,,Adult,Male,1,"Yellow Pollinator Cup",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,DG1,,35.581,-111.656,"WGS 84",,,,,,,,,,,,,,"Northern Arizona University",,"Zach Manor","2015-08-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,3ed74fcf-3f3e-4dc5-94fc-dea0c1afe1c0,https://ecdysis.org/collections/individual/index.php?occid=777304
777305,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,b1bcd303-c739-4049-8ed6-73aa6065e953,NAUF4A0006040,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,CPMAB,2012,,,,,,"Dave Smith",,2010-04-08,,2010,4,8,98,,4/8/10,,"Desert Grassland",,,,,,,,,,,,Adult,Male,1,"Blue Pollinator Cup",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,DG1,,35.581,-111.656,"WGS 84",,,,,,,,,,,,,,"Northern Arizona University",,"Zach Manor","2015-08-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,666436ce-42f3-40ff-b115-349b03896f9b,https://ecdysis.org/collections/individual/index.php?occid=777305
777306,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,e3a82fd3-48ae-41c2-80e2-f8202cc1e3e6,NAUF4A0007386,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,CPMAB,2012,,,,,,"Dave Smith",,2010-04-08,,2010,4,8,98,,4/8/10,,"Desert Grassland",,,,,,,,,,,,Adult,Male,1,"Yellow Pollinator Cup",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,DG1,,35.581,-111.656,"WGS 84",,,,,,,,,,,,,,"Northern Arizona University",,"Zach Manor","2015-08-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,e2bad983-0d90-4d8d-a878-f2b07b645aa8,https://ecdysis.org/collections/individual/index.php?occid=777306
777307,NAU,NAAC,NAU,875b3050-dc20-414e-a67b-eb81b0f3fc2d,PreservedSpecimen,e1539bed-6686-496e-96d7-5ef0fea5a012,NAUF4A0007389,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",235354,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,CPMAB,2012,,,,,,"Dave Smith",,2010-04-08,,2010,4,8,98,,4/8/10,,"Desert Grassland",,,,,,,,,,,,Adult,Male,1,"Blue Pollinator Cup",Pinned,,"North America",,,,"United States",US,Arizona,Coconino,,DG1,,35.581,-111.656,"WGS 84",,,,,,,,,,,,,,"Northern Arizona University",,"Zach Manor","2015-08-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,e8370945-a298-4d18-b0fc-62684f05b35e,https://ecdysis.org/collections/individual/index.php?occid=777307
