coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
95987,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:f532109f-7972-4c69-a097-db8e42c0ce94,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=95987,en
96145,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:afd9dd97-e67b-49e8-97a8-71226fb6fa63,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=96145,en
99006,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp64368484349055400552att_1649399409_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:089f994f-f02b-41b2-8cd8-7c15b76278fa,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=99006,en
100761,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62960745450108630929.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62960745450108630929.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62960745450108630929.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62960745450108630929.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:6b11e207-ad51-486d-b02e-15509728f7ee,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=100761,en
101254,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66123503948277070511.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66123503948277070511.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp66123503948277070511att_1649459751_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66123503948277070511.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:fa1315c1-ea87-43b3-9f84-d22a124febe4,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=101254,en
101329,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp67310417310536690326att_1649399549_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:e6cb62cd-99d2-4f69-8108-ae5872625f44,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=101329,en
101507,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp67310417310536690326att_1649408627_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:a6c0dadb-291d-45be-9a59-5a4613aac305,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=101507,en
102311,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63651429766508900676.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63651429766508900676.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63651429766508900676.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63651429766508900676.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:81a384c7-fd86-4af3-b82a-3cae7850ed5e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=102311,en
102369,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp67310417310536690326att_1649456399_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:491b7437-1126-4e49-85ec-a1a518724ebd,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=102369,en
104058,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:0f956b1d-8a2b-420c-bea5-dbbdeae432df,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=104058,en
104720,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66965396127218941557.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66965396127218941557.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp66965396127218941557att_1649422884_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66965396127218941557.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:98165bed-8242-43c6-b169-407707dd63f1,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=104720,en
105016,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:57446bf1-8e75-4126-b5d6-69b53b41e32d,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=105016,en
106118,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62960745450108630929.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62960745450108630929.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62960745450108630929.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62960745450108630929.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:834cc6ea-8681-498a-a179-85fbce0ab860,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=106118,en
106443,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63035634697740807409.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63035634697740807409.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp63035634697740807409att_1649375381_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63035634697740807409.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:0b75b8fa-cbe4-4079-88a3-4da3ea57b3e9,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=106443,en
106564,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp68913230386751925398.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp68913230386751925398.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp68913230386751925398.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp68913230386751925398.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:afa639ee-4eb5-490c-aa80-e8c5bbeaaea9,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=106564,en
107451,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:38790162-dc62-4e05-8fa3-5d3a563f5125,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=107451,en
107946,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67947346672672968766.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67947346672672968766.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67947346672672968766.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67947346672672968766.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:d11a5808-003c-41cd-9eb6-f67dc6285183,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=107946,en
107996,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:132b1058-1813-4975-a1eb-8f9ef6e34821,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=107996,en
108174,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp64368484349055400552att_1649460614_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:dde03d4c-a2e9-43ec-8d06-29d016ba74fc,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=108174,en
110308,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66577289281568335910.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66577289281568335910.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp66577289281568335910att_1649453705_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp66577289281568335910.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:11d34d37-eade-486c-b1c7-6de4fd68da1e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=110308,en
110586,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67018228612931356510.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67018228612931356510.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67018228612931356510.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67018228612931356510.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:32d8dd85-868d-4c38-ac00-824d5f13d258,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=110586,en
111079,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:ee06867d-bf21-4398-bad7-0d7e65867b16,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=111079,en
111665,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp64368484349055400552att_1649404057_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:4a7aba32-382f-45d9-903e-57dc73362086,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=111665,en
111714,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67947346672672968766.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67947346672672968766.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67947346672672968766.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67947346672672968766.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:e1a08f51-f48f-45e0-9f96-84322b97ae8c,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=111714,en
112656,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:85051b6a-5b5a-4ff1-be56-ddc74714bfad,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=112656,en
113315,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp67310417310536690326att_1649397664_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:a633c66a-e256-4efa-85f3-916f3ceec830,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=113315,en
115091,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64368484349055400552.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:404aa858-fed5-47ef-b46b-97670af79513,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=115091,en
115179,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67310417310536690326.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:009b15f6-feb8-4fcf-831a-679bf4961735,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=115179,en
118661,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp69039071656366779970.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp69039071656366779970.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp69039071656366779970att_1649345645_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp69039071656366779970.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:76b63131-5a4d-4142-8d10-4ca86ef78df1,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=118661,en
