coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
107736,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67125439788603487020.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67125439788603487020.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67125439788603487020.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67125439788603487020.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:6a5d2c80-b4fa-456a-adb1-d8cdd609001e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=107736,en
113316,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61469621385076381774.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61469621385076381774.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61469621385076381774.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61469621385076381774.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:f93bce68-f784-4e77-a12b-2f27f0ecb448,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=113316,en
113894,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:1475457f-f5fa-40b2-b12c-663bea3ecab3,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=113894,en
124737,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61469621385076381774.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61469621385076381774.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp61469621385076381774att_1649379279_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61469621385076381774.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:3407a232-c59a-449e-9d7d-ff11105fd2df,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=124737,en
166193,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:6641a905-53dd-4c3b-a0af-eee619a00631,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=166193,en
166972,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67125439788603487020.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67125439788603487020.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67125439788603487020.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67125439788603487020.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:0137531b-b404-4d4f-ab32-4b33e49bfa41,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=166972,en
201167,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-8802510800575036104.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-8802510800575036104.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-8802510800575036104.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-8802510800575036104.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:19736b90-0463-4249-9a8c-0f2e8440bc98,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=201167,en
212884,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp6-5741397076794616820att_1649382418_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:cc7f2418-0903-48aa-99c4-d7dcd0e3ff64,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=212884,en
256056,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63704851716032210808.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63704851716032210808.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp63704851716032210808att_1649367970_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63704851716032210808.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:65ecae81-4b11-4896-9290-8ced81d21be1,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=256056,en
258099,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp6-5741397076794616820att_1649425773_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-5741397076794616820.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:f5cc9907-ff13-44a4-ad56-1236d4760755,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=258099,en
