coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
617309,"R. W. Thorp",2007,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,94ccfa40-58db-4e2c-8bc3-5db14438f8ef,"2023-04-27 19:14:40"
1485513,"LaBerge, W. E. (Wallace E.); Ribble, D. W.","none specified",,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,5dbea48d-6493-4647-9c1b-acdbe60db185,"2023-04-27 19:14:40"
1487558,"LaBerge, W. E. (Wallace E.); Ribble, D. W.","none specified",,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,69859316-21ea-4601-9298-d4d25ebd914c,"2023-04-27 19:14:40"
1487813,"LaBerge, W. E. (Wallace E.); Ribble, D. W.","none specified",,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,39064f53-5117-4907-a642-e71bb52cbc12,"2023-04-27 19:14:40"
1490263,"LaBerge, W. E. (Wallace E.); Ribble, D. W.","none specified",,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,91008036-ed4c-4ec5-b2f5-78627faededb,"2023-04-27 19:14:40"
1492537,"LaBerge, W. E. (Wallace E.); Ribble, D. W.","none specified",,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,652a13f5-fd8c-420d-9801-5aa1c8a7736d,"2023-04-27 19:14:40"
1492863,"LaBerge, W. E. (Wallace E.); Ribble, D. W.","none specified",,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,41eb1476-992d-4627-8114-2d39246ff370,"2023-04-27 19:14:40"
2968075,,,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,735b2861-5354-45d7-818a-6c83e905dfd7,"2023-09-19 16:03:39"
2968079,,,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,e2597f0d-aac0-434f-84c0-b0a56d3e9205,"2023-09-19 16:03:39"
2968081,,,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,7b465a3d-9596-4a8f-bb5a-564e33dbebc2,"2023-09-19 16:03:39"
2968156,,,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,a3b51504-32ba-4083-8a49-ae61d1492192,"2023-09-19 16:03:39"
2968226,,,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,06cb61aa-f3c3-4013-ad57-359c6106db9a,"2023-09-19 16:03:39"
3521941,"NMDG (ORCID 0000-0003-1766-739X)",,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,583abf89-b453-4f93-9e01-4d638bffcbda,"2024-02-03 12:07:29"
3521942,"NMDG (ORCID 0000-0003-1766-739X)",,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,09704cda-39ec-49ee-a799-1c4c2204e69d,"2024-02-03 12:07:29"
4926033,"W.E. LaBerge",,,"Andrena astragali","Viereck & Cockerell",,,,,,,858a3dff-b04e-4302-8a21-516ae41ddb6d,"2024-09-12 10:52:36"
4926034,"W.E. LaBerge",,,"Andrena astragali","Viereck & Cockerell",,,,,,,5166297f-2947-464a-a4f2-8a32cb08490d,"2024-09-12 10:52:36"
4926035,"W.E. LaBerge",,,"Andrena astragali","Viereck & Cockerell",,,,,,,bd8e4772-e9fb-4be2-a81f-1caa6576a34b,"2024-09-12 10:52:36"
4926036,"W.E. LaBerge",,,"Andrena astragali","Viereck & Cockerell",,,,,,,130b6307-471d-4b08-af21-8f39aa4f584f,"2024-09-12 10:52:36"
4926037,"H.L. Viereck & W.E. LaBerge",,,"Andrena astragali","Viereck & Cockerell",,,,,,,64f1b56d-7fd5-480a-8779-b13c2887c5b6,"2024-09-12 10:52:36"
4926038,"H.L. Viereck & W.E. LaBerge",,,"Andrena astragali","Viereck & Cockerell",,,,,,,bca48afe-3c31-48d6-af49-c4b5f6425769,"2024-09-12 10:52:36"
5579634,"Joel D. Gardner",2024,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,aa969b25-447c-42c8-bd46-e58572f3d3d8,"2025-02-06 15:04:46"
5579635,"Joel D. Gardner",2024,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,c92262ce-562b-4fad-88eb-8369e4de0a10,"2025-02-06 15:04:46"
5579636,"Joel D. Gardner",2024,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,5f2840e4-0603-4742-90e5-28a467fceab8,"2025-02-06 15:04:46"
5581892,"Joel D. Gardner",2024,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,324a536d-54f5-46ad-b4f3-f8307e1dcf3e,"2025-02-06 15:04:46"
5584785,"N. M. D. Green",2023,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,c20cce08-b763-4b41-a9b7-fedc290d3028,"2025-02-06 15:04:46"
5584786,"N. M. D. Green",2023,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,01cfe292-5b22-4ab8-8e1f-2ef6401b0a93,"2025-02-06 15:04:46"
5598649,"Karen W. Wright",2025,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,1515c3cd-6c18-4086-88da-4ac52ff4a4ef,"2025-09-23 13:39:28"
5598649,"Karla Salp",s.d.,,Andrena,"Fabricius, 1775",,,,,,,a2cb3550-df4d-4274-92c8-35af187e6144,"2025-02-17 17:59:02"
5599060,"Karen W. Wright",2024,,"Andrena prunorum","Cockerell, 1896",,,,,,,88e60817-1383-4819-8027-de57fdea3815,"2025-08-26 10:29:15"
5599060,"Karen W. Wright",2025,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,5a94a46f-fc6d-48a2-92f0-e7eb1196b8d6,"2025-09-23 13:39:28"
5599060,,s.d.,,,,,,,,,,c0d0429e-3eda-475c-98f3-a1c3f6727977,"2025-08-26 10:29:15"
5599060,,s.d.,,undetermined,,,,,,,,67be3b36-8f59-42b1-8501-ae3142d59f08,"2025-02-17 17:59:02"
5599327,"Aidan Hersh",2024,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,9b26273d-7173-48aa-86bd-8fbcd1b17b4c,"2025-09-23 13:40:11"
5599327,,s.d.,,,,,,,,,,c79f3265-43dd-4779-8769-813df90bc009,"2025-09-23 13:40:11"
5599327,,s.d.,,undetermined,,,,,,,,2882bd5e-8787-4c0d-b65b-01f5a5b250fd,"2025-02-17 17:59:02"
5599682,"Karen W. Wright",2025,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,a413efa8-3304-4ef1-8299-8d6e9425ac61,"2025-09-23 13:39:28"
5599682,"Ellery Newcomer",s.d.,,Andrena,"Fabricius, 1775",,,,,,,ed53d63d-c2b9-44d7-aa55-d4345d010838,"2025-02-17 17:59:02"
5599816,"Karen W. Wright",2025,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,93ed53d9-610d-4666-952f-e9516bd77d51,"2025-09-23 13:39:28"
5599816,,s.d.,,,,,,,,,,64305f1b-3040-497b-a90b-874b46fc50fd,"2025-09-23 13:39:28"
5599816,,s.d.,,undetermined,,,,,,,,47fdc094-e707-4762-9797-0ad927a30cf6,"2025-02-17 17:59:02"
5639554,"NMDG (ORCID 0000-0003-1766-739X)",2023,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,aec44f52-8ee1-41b1-8f50-2184a0bacb54,"2025-03-15 17:22:37"
5639836,"NMDG (ORCID 0000-0003-1766-739X)",2024,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,bc002a3e-936a-4997-8a3d-a6e38691ea10,"2025-03-15 17:22:37"
5724997,"Joel D. Gardner",2024,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,2264a140-7a27-45b4-b5c8-90d732abd27f,"2025-04-30 16:35:16"
6076176,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,b7c2207c-1748-4df7-a13d-5f99161cadbb,"2025-09-25 11:49:48"
6076179,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,864114b3-d37e-4908-bafb-a067aae89296,"2025-09-25 11:50:51"
6076182,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,9c77b099-7e0b-4eb5-ad3e-577bef2c7c38,"2025-09-25 11:52:22"
6076186,unknown,s.d.,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,ad33e7c3-9efb-4529-8b16-a0f6dfeee2d0,"2025-09-25 11:53:47"
6081053,"B. Zand",s.d.,,"Andrena astragali","Viereck & Cockerell, 1914",Andrena,astragali,,,,,85a5e7d1-9a9a-4faa-bee3-97c9083d4011,"2025-09-29 15:53:54"
6295910,"B. Zand",19-Jan-25,,"Andrena astragali","Viereck & Cockerell, 1914",,,,,,,2d7abca6-1403-443b-a308-23905c2c9f18,"2026-01-20 00:46:52"
