coreid,identifier,title,format,recordID,initialTimestamp
2477812,NULL,,,,"2026-04-21 14:11:55"
2478658,NULL,,,,"2026-04-21 14:11:55"
2478659,NULL,,,,"2026-04-21 14:11:55"
2478660,NULL,,,,"2026-04-21 14:11:55"
2478661,NULL,,,,"2026-04-21 14:11:55"
2479050,NULL,,,,"2026-04-21 14:11:55"
2479134,NULL,,,,"2026-04-21 14:11:55"
2479258,NULL,,,,"2026-04-21 14:11:55"
2479259,NULL,,,,"2026-04-21 14:11:55"
2481157,NULL,,,,"2026-04-21 14:11:55"
2481701,NULL,,,,"2026-04-21 14:11:55"
2481705,NULL,,,,"2026-04-21 14:11:55"
2481957,NULL,,,,"2026-04-21 14:11:55"
2482466,NULL,,,,"2026-04-21 14:11:55"
2482514,NULL,,,,"2026-04-21 14:11:55"
2482628,NULL,,,,"2026-04-21 14:11:55"
2482633,NULL,,,,"2026-04-21 14:11:55"
2482638,NULL,,,,"2026-04-21 14:11:55"
2482639,NULL,,,,"2026-04-21 14:11:55"
2482643,NULL,,,,"2026-04-21 14:11:55"
2482986,NULL,,,,"2026-04-21 14:11:55"
2482987,NULL,,,,"2026-04-21 14:11:55"
2482992,NULL,,,,"2026-04-21 14:11:55"
2484007,NULL,,,,"2026-04-21 14:11:55"
2484228,NULL,,,,"2026-04-21 14:11:55"
2484461,NULL,,,,"2026-04-21 14:11:55"
2485337,NULL,,,,"2026-04-21 14:11:55"
2485975,NULL,,,,"2026-04-21 14:11:55"
2485987,NULL,,,,"2026-04-21 14:11:55"
2485990,NULL,,,,"2026-04-21 14:11:55"
2486737,NULL,,,,"2026-04-21 14:11:55"
2487893,NULL,,,,"2026-04-21 14:11:55"
2487894,NULL,,,,"2026-04-21 14:11:55"
2487907,NULL,,,,"2026-04-21 14:11:55"
2495588,NULL,,,,"2026-04-21 14:11:55"
2506293,NULL,,,,"2026-04-21 14:11:55"
2506294,NULL,,,,"2026-04-21 14:11:55"
2506296,NULL,,,,"2026-04-21 14:11:55"
2506335,NULL,,,,"2026-04-21 14:11:55"
2506338,NULL,,,,"2026-04-21 14:11:55"
2506495,NULL,,,,"2026-04-21 14:11:55"
2507082,NULL,,,,"2026-04-21 14:11:55"
2507084,NULL,,,,"2026-04-21 14:11:55"
2507091,NULL,,,,"2026-04-21 14:11:55"
2507290,NULL,,,,"2026-04-21 14:11:55"
2507292,NULL,,,,"2026-04-21 14:11:55"
2507293,NULL,,,,"2026-04-21 14:11:55"
2507294,NULL,,,,"2026-04-21 14:11:55"
2507867,NULL,,,,"2026-04-21 14:11:55"
2507871,NULL,,,,"2026-04-21 14:11:55"
2508108,NULL,,,,"2026-04-21 14:11:55"
2508170,NULL,,,,"2026-04-21 14:11:55"
2508307,NULL,,,,"2026-04-21 14:11:55"
2508425,NULL,,,,"2026-04-21 14:11:55"
2508427,NULL,,,,"2026-04-21 14:11:55"
2509122,NULL,,,,"2026-04-21 14:11:55"
2509124,NULL,,,,"2026-04-21 14:11:55"
2509128,NULL,,,,"2026-04-21 14:11:55"
2509145,NULL,,,,"2026-04-21 14:11:55"
2509175,NULL,,,,"2026-04-21 14:11:55"
2509177,NULL,,,,"2026-04-21 14:11:55"
2509377,NULL,,,,"2026-04-21 14:11:55"
2509378,NULL,,,,"2026-04-21 14:11:55"
2509887,NULL,,,,"2026-04-21 14:11:55"
2509964,NULL,,,,"2026-04-21 14:11:55"
2510010,NULL,,,,"2026-04-21 14:11:55"
2510188,NULL,,,,"2026-04-21 14:11:55"
2510189,NULL,,,,"2026-04-21 14:11:55"
2510190,NULL,,,,"2026-04-21 14:11:55"
2510191,NULL,,,,"2026-04-21 14:11:55"
2510192,NULL,,,,"2026-04-21 14:11:55"
2510206,NULL,,,,"2026-04-21 14:11:55"
2510209,NULL,,,,"2026-04-21 14:11:55"
2510215,NULL,,,,"2026-04-21 14:11:55"
2510223,NULL,,,,"2026-04-21 14:11:55"
2510286,NULL,,,,"2026-04-21 14:11:55"
2510289,NULL,,,,"2026-04-21 14:11:55"
2510328,NULL,,,,"2026-04-21 14:11:55"
2510440,NULL,,,,"2026-04-21 14:11:55"
2510445,NULL,,,,"2026-04-21 14:11:55"
2510453,NULL,,,,"2026-04-21 14:11:55"
2510468,NULL,,,,"2026-04-21 14:11:55"
2510752,NULL,,,,"2026-04-21 14:11:55"
2510755,NULL,,,,"2026-04-21 14:11:55"
2510758,NULL,,,,"2026-04-21 14:11:55"
2510759,NULL,,,,"2026-04-21 14:11:55"
2510760,NULL,,,,"2026-04-21 14:11:55"
2510982,NULL,,,,"2026-04-21 14:11:55"
2510988,NULL,,,,"2026-04-21 14:11:55"
2511746,NULL,,,,"2026-04-21 14:11:55"
2511748,NULL,,,,"2026-04-21 14:11:55"
2511749,NULL,,,,"2026-04-21 14:11:55"
2511750,NULL,,,,"2026-04-21 14:11:55"
2511751,NULL,,,,"2026-04-21 14:11:55"
2511943,NULL,,,,"2026-04-21 14:11:55"
2511944,NULL,,,,"2026-04-21 14:11:55"
2511945,NULL,,,,"2026-04-21 14:11:55"
2511952,NULL,,,,"2026-04-21 14:11:55"
2511976,NULL,,,,"2026-04-21 14:11:55"
2512083,NULL,,,,"2026-04-21 14:11:55"
2515378,NULL,,,,"2026-04-21 14:11:55"
2515387,NULL,,,,"2026-04-21 14:11:55"
2515388,NULL,,,,"2026-04-21 14:11:55"
2515432,NULL,,,,"2026-04-21 14:11:55"
2515443,NULL,,,,"2026-04-21 14:11:55"
2515743,NULL,,,,"2026-04-21 14:11:55"
2516464,NULL,,,,"2026-04-21 14:11:55"
2516719,NULL,,,,"2026-04-21 14:11:55"
2518692,NULL,,,,"2026-04-21 14:11:55"
2518693,NULL,,,,"2026-04-21 14:11:55"
2518695,NULL,,,,"2026-04-21 14:11:55"
2518958,NULL,,,,"2026-04-21 14:11:55"
2519479,NULL,,,,"2026-04-21 14:11:55"
2519483,NULL,,,,"2026-04-21 14:11:55"
2520954,NULL,,,,"2026-04-21 14:11:55"
2520955,NULL,,,,"2026-04-21 14:11:55"
2520956,NULL,,,,"2026-04-21 14:11:55"
2522611,NULL,,,,"2026-04-21 14:11:55"
2522616,NULL,,,,"2026-04-21 14:11:55"
2522617,NULL,,,,"2026-04-21 14:11:55"
2522618,NULL,,,,"2026-04-21 14:11:55"
2522776,NULL,,,,"2026-04-21 14:11:55"
2522779,NULL,,,,"2026-04-21 14:11:55"
2522780,NULL,,,,"2026-04-21 14:11:55"
2522875,NULL,,,,"2026-04-21 14:11:55"
2522879,NULL,,,,"2026-04-21 14:11:55"
2523694,NULL,,,,"2026-04-21 14:11:56"
2523695,NULL,,,,"2026-04-21 14:11:56"
2524417,NULL,,,,"2026-04-21 14:11:56"
2525810,NULL,,,,"2026-04-21 14:11:56"
2525828,NULL,,,,"2026-04-21 14:11:56"
2525835,NULL,,,,"2026-04-21 14:11:56"
2525838,NULL,,,,"2026-04-21 14:11:56"
2525846,NULL,,,,"2026-04-21 14:11:56"
2525847,NULL,,,,"2026-04-21 14:11:56"
2528560,NULL,,,,"2026-04-21 14:11:56"
