id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
98301,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,18d27baa-1ed6-11e3-bfac-90b11c41863e,406362,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia",2030,"(Swenk &Cockerell, 1907)",Calliopsis,,hesperia,,,,,Species,"Rozen, Jerome",,,,,,,"Michener, Charles",,1934-08-05,,1934,8,5,217,,08/05/1934,,,,,,"US.CA.MichenerC1934.08.05 004",,,,,"Heliotropium curassavicum",,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Riverside,,Murrieta,,36.6517,-120.4583,,,,,,,,,,,,,,,,,,"2011-07-13 11:18:18",https://creativecommons.org/publicdomain/zero/1.0/,,,1299bbfd-4c3f-45d0-b772-c4ff840bc84b,https://library.big-bee.net/portal/collections/individual/index.php?occid=98301
107928,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1a7f9819-1ed6-11e3-bfac-90b11c41863e,292682,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia equina",2031,"(Cockerell, 1925)",Calliopsis,,hesperia,,,,,Subspecies,"Brooks, Robert",,,,,,,"Hall, J",,1950-08-06,,1950,8,6,218,,08/06/1950,,,,,,"US.CA.HallJ1950.08.06 001",,,,,,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Merced,,"Dos Palos",,36.9861,-120.6256,,,,,,,,,,,,,,,,,,"2011-07-13 10:20:07",https://creativecommons.org/publicdomain/zero/1.0/,,,b20c1404-7d80-4143-a3ba-d3d423215d8d,https://library.big-bee.net/portal/collections/individual/index.php?occid=107928
108073,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1a856638-1ed6-11e3-bfac-90b11c41863e,406364,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia",2030,"(Swenk &Cockerell, 1907)",Calliopsis,,hesperia,,,,,Species,"Rozen, Jerome",,,,,,,"Michener, Charles",,1934-08-05,,1934,8,5,217,,08/05/1934,,,,,,"US.CA.MichenerC1934.08.05 004",,,,,"Heliotropium curassavicum",,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Riverside,,Murrieta,,36.6517,-120.4583,,,,,,,,,,,,,,,,,,"2011-07-13 11:18:27",https://creativecommons.org/publicdomain/zero/1.0/,,,fd2c30ce-d694-4a42-ae40-f0bb9d93fba0,https://library.big-bee.net/portal/collections/individual/index.php?occid=108073
123077,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1d239584-1ed6-11e3-bfac-90b11c41863e,406357,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia",2030,"(Swenk &Cockerell, 1907)",Calliopsis,,hesperia,,,,,Species,"Rozen, Jerome",,,,,,,"Timberlake, P",,1934-10-14,,1934,10,14,287,,10/14/1934,,,,,,"US.CA.TimberlakeP1934.10.14 001",,,,,"Heliotropium curassavicum",,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Riverside,,Riverside,,33.9533,-117.3953,,,,,,,,,,,,,,,,,,"2011-07-13 11:18:37",https://creativecommons.org/publicdomain/zero/1.0/,,,b3fab2ab-13ac-4893-a155-53cd9ebaef55,https://library.big-bee.net/portal/collections/individual/index.php?occid=123077
134132,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1f10b2f6-1ed6-11e3-bfac-90b11c41863e,292692,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia",2030,"(Swenk &Cockerell, 1907)",Calliopsis,,hesperia,,,,,Species,"Brooks, Robert",,,,,,,"Parker, Frank",,1962-07-14,,1962,7,14,195,,07/14/1962,,,,,,"US.NV.ParkerF1962.07.14 001",,,,,,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,Nevada,Humboldt,,Orovada,,41.57,-117.7844,,,,,,,,,,,,,,,,,,"2011-07-13 11:18:46",https://creativecommons.org/publicdomain/zero/1.0/,,,8553fba0-0f2b-440f-ae88-c72211b5f3c3,https://library.big-bee.net/portal/collections/individual/index.php?occid=134132
154846,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,234dc749-1ed6-11e3-bfac-90b11c41863e,406363,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia",2030,"(Swenk &Cockerell, 1907)",Calliopsis,,hesperia,,,,,Species,"Rozen, Jerome",,,,,,,"Michener, Charles",,1934-08-05,,1934,8,5,217,,08/05/1934,,,,,,"US.CA.MichenerC1934.08.05 004",,,,,"Heliotropium curassavicum",,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Riverside,,Murrieta,,36.6517,-120.4583,,,,,,,,,,,,,,,,,,"2011-07-13 11:18:56",https://creativecommons.org/publicdomain/zero/1.0/,,,cd43f7e8-98b2-4553-884e-e8e157b76c48,https://library.big-bee.net/portal/collections/individual/index.php?occid=154846
157623,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,23cb3358-1ed6-11e3-bfac-90b11c41863e,406358,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia",2030,"(Swenk &Cockerell, 1907)",Calliopsis,,hesperia,,,,,Species,"Rozen, Jerome",,,,,,,"Timberlake, P",,1934-10-14,,1934,10,14,287,,10/14/1934,,,,,,"US.CA.TimberlakeP1934.10.14 001",,,,,"Heliotropium curassavicum",,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Riverside,,Riverside,,33.9533,-117.3953,,,,,,,,,,,,,,,,,,"2011-07-13 11:19:05",https://creativecommons.org/publicdomain/zero/1.0/,,,0dc94d94-e859-4872-914a-2cefd725d327,https://library.big-bee.net/portal/collections/individual/index.php?occid=157623
167280,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,257a161a-1ed6-11e3-bfac-90b11c41863e,292693,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia equina",2031,"(Cockerell, 1925)",Calliopsis,,hesperia,,,,,Subspecies,"Brooks, Robert",,,,,,,"Robinson, J",,1951-08-03,,1951,8,3,215,,08/03/1951,,,,,,,,,,,,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Sacramento,,Sacramento,,38.5817,-121.4933,,,,,,,,,,,,,,,,,,"2011-07-13 10:20:22",https://creativecommons.org/publicdomain/zero/1.0/,,,aa0a44ca-c828-4ce2-a530-f5c3bb0c7042,https://library.big-bee.net/portal/collections/individual/index.php?occid=167280
196625,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,342c17af-1ed6-11e3-bfac-90b11c41863e,406355,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia equina",2031,"(Cockerell, 1925)",Calliopsis,,hesperia,,,,,Subspecies,"Rozen, Jerome",,,,,,,"Michener, Charles",,1936-08-09,,1936,8,9,222,,08/09/1936,,,,,,"US.CA.MichenerC1936.08.09 003",,,,,Heliotropium,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,California,"Contra Costa",,Antioch,,38.005,-121.8047,,,,,,,,,,,,,,,,,,"2010-10-19 10:31:10",https://creativecommons.org/publicdomain/zero/1.0/,,,a0f6618c-ae70-4aca-859b-6635623d8027,https://library.big-bee.net/portal/collections/individual/index.php?occid=196625
210705,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,36afc7b2-1ed6-11e3-bfac-90b11c41863e,406361,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Calliopsis (Macronomadopsis) hesperia",2030,"(Swenk &Cockerell, 1907)",Calliopsis,,hesperia,,,,,Species,"Rozen, Jerome",,,,,,,"Timberlake, P",,1933-05-30,,1933,5,30,150,,05/30/1933,,,,,,"US.CA.TimberlakeP1933.05.30 001",,,,,"Heliotropium curassavicum",,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Riverside,,Riverside,,33.9533,-117.3953,,,,,,,,,,,,,,,,,,"2011-07-13 11:19:14",https://creativecommons.org/publicdomain/zero/1.0/,,,240e5f9c-4d90-40d2-a330-3f533e01bb86,https://library.big-bee.net/portal/collections/individual/index.php?occid=210705
