coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
99339,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp65009775485907818636att_1649439526_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:6435cac5-3e11-4741-9e67-5f5924e107dc,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=99339,en
102775,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp65009775485907818636att_1649413256_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:5e1a15dd-333a-4c80-a7bf-ff653a213dab,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=102775,en
104247,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61616678816462478729.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61616678816462478729.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61616678816462478729.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61616678816462478729.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:c83801b7-91d7-4f04-829c-d5e414d32a06,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=104247,en
109398,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp65009775485907818636att_1649449831_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:1e904463-b292-4d42-b01f-04f0750c843e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=109398,en
110239,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61616678816462478729.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61616678816462478729.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61616678816462478729.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61616678816462478729.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:9322b3a5-12c9-45c9-be91-ba70904c8e23,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=110239,en
112260,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:1ef2ce8a-dad8-43f2-99c4-52db80f97ed2,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=112260,en
113000,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:8f092116-c384-4cf2-8dae-d1287f95be2b,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=113000,en
113657,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:9be073c1-cdb8-467d-a64e-977ad5019011,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=113657,en
113780,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:7ca282d7-224c-4535-9045-7a0484a4165a,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=113780,en
113882,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp65009775485907818636att_1649421476_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65009775485907818636.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:c049ecd9-4684-45d0-babb-8211663a1fb7,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=113882,en
