coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
1067671,,,,"Perdita holoxantha","Timberlake, 1962",Perdita,holoxantha,,,,,f183f7c9-1107-49c6-ad9a-0245f5d668c9,"2023-04-27 19:14:40"
1067672,,,,"Perdita holoxantha","Timberlake, 1962",Perdita,holoxantha,,,,,8c7ce152-0a5c-40d6-871d-51e890b44b96,"2023-04-27 19:14:40"
